time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,fcmd_x,fcmd_y,fs_x,fs_y
0.041331,1763958643.640464,1763958638,0.000424,0.000114,0.002328,-0.000500,0.000000,0.000000,0.000000,0.344366
0.061308,1763958643.660419,1763958638,0.000428,0.000117,0.002802,0.000000,0.000000,0.000000,0.000000,0.344366
0.081334,1763958643.680455,1763958638,0.000420,0.000117,-0.000806,0.000000,0.000000,0.000000,0.000000,0.000000
0.101372,1763958643.700512,1763958638,0.000420,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.121413,1763958643.720550,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.141430,1763958643.740575,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.161462,1763958643.760621,1763958638,0.000424,0.000121,0.000000,0.000940,0.000000,0.000000,0.000000,0.000000
0.181500,1763958643.780672,1763958638,0.000420,0.000117,-0.000872,-0.000500,0.000000,0.000000,0.000000,0.344366
0.201482,1763958643.800638,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.221518,1763958643.820689,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.241571,1763958643.840770,1763958638,0.000420,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.261439,1763958643.860557,1763958638,0.000420,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.281434,1763958643.880548,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.301434,1763958643.900548,1763958638,0.000420,0.000117,-0.000935,0.000000,0.000000,0.000000,0.000000,0.000000
0.321454,1763958643.920578,1763958638,0.000424,0.000117,0.000925,0.000000,0.000000,0.000000,0.000000,0.000000
0.341436,1763958643.940554,1763958638,0.000424,0.000117,0.000003,0.000000,0.000000,0.000000,0.000000,-0.344366
0.361511,1763958643.960662,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.381528,1763958643.980685,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.401517,1763958644.000664,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.421471,1763958644.020601,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.441546,1763958644.040704,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.461571,1763958644.060735,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.481505,1763958644.080643,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.501520,1763958644.100661,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.521490,1763958644.120604,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.541494,1763958644.140607,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.561502,1763958644.160621,1763958638,0.000424,0.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
