time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,threshold,window_s
75.150138,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001643,0.000000,0.000000,3.000000,0.200000
75.152143,1763296012.528734,1763295910,1,0,1.721829,0.688732,0.449225,0.001643,0.000000,0.000000,3.000000,0.200000
75.154145,1763296012.528734,1763295910,1,0,1.721829,1.377463,0.449225,0.001643,0.000000,0.000000,3.000000,0.200000
75.156145,1763296012.528734,1763295910,1,0,1.033098,0.000000,0.449225,0.001643,0.000000,0.000000,3.000000,0.200000
75.158143,1763296012.528734,1763295910,1,0,1.377463,1.377463,0.449225,0.001643,0.000000,0.000000,3.000000,0.200000
75.160188,1763296012.528734,1763295910,1,0,1.721829,1.377463,0.449225,0.001643,0.000000,0.000000,3.000000,0.200000
75.162144,1763296012.528734,1763295910,1,0,1.721829,1.377463,0.449225,0.001643,0.000000,0.000806,3.000000,0.200000
75.164146,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001646,0.000000,0.000926,3.000000,0.200000
75.166122,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001646,0.000000,0.000946,3.000000,0.200000
75.168130,1763296012.528734,1763295910,1,0,1.721829,1.377463,0.449225,0.001646,0.000000,0.000021,3.000000,0.200000
75.170132,1763296012.528734,1763295910,1,0,1.377463,0.000000,0.449225,0.001646,0.000000,0.000806,3.000000,0.200000
75.172134,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001650,0.000000,0.000935,3.000000,0.200000
75.174136,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001650,0.000000,0.000946,3.000000,0.200000
75.176136,1763296012.528734,1763295910,1,0,1.721829,1.377463,0.449225,0.001654,0.000000,0.000928,3.000000,0.200000
75.178137,1763296012.528734,1763295910,1,0,1.377463,0.000000,0.449225,0.001654,0.000000,0.000946,3.000000,0.200000
75.180127,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001658,0.000000,0.000928,3.000000,0.200000
75.182172,1763296012.528734,1763295910,1,0,1.377463,0.000000,0.449225,0.001658,0.000000,0.000946,3.000000,0.200000
75.184123,1763296012.528734,1763295910,1,0,1.377463,1.377463,0.449225,0.001658,0.000000,0.000520,3.000000,0.200000
75.186125,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001662,0.000000,0.000945,3.000000,0.200000
75.188126,1763296012.528734,1763295910,1,0,1.721829,-0.344366,0.449225,0.001665,0.000000,0.001172,3.000000,0.200000
75.190127,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001665,0.000000,0.000948,3.000000,0.200000
75.192128,1763296012.528734,1763295910,1,0,1.033098,0.000000,0.449225,0.001669,0.000000,0.000965,3.000000,0.200000
75.194128,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001669,0.000000,0.000946,3.000000,0.200000
75.196130,1763296012.528734,1763295910,1,0,1.377463,0.000000,0.449225,0.001673,0.000000,0.000964,3.000000,0.200000
75.198132,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001677,0.000000,0.001408,3.000000,0.200000
75.200132,1763296012.528734,1763295910,1,0,1.033098,0.000000,0.449225,0.001681,0.000000,0.001821,3.000000,0.200000
75.202134,1763296012.528734,1763295910,1,0,1.033098,0.000000,0.449225,0.001681,0.000000,0.001667,3.000000,0.200000
75.204164,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001684,0.000000,0.001465,3.000000,0.200000
75.206135,1763296012.528734,1763295910,1,0,1.377463,0.000000,0.449225,0.001688,0.000000,0.001887,3.000000,0.200000
75.208136,1763296012.528734,1763295910,1,0,1.377463,0.000000,0.449225,0.001692,0.000000,0.002128,3.000000,0.200000
75.210138,1763296012.528734,1763295910,1,0,1.033098,0.000000,0.449225,0.001696,0.000000,0.001658,3.000000,0.200000
75.212139,1763296012.528734,1763295910,1,0,1.721829,1.377463,0.449225,0.001699,0.000000,0.001891,3.000000,0.200000
75.214139,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001703,0.000000,0.002253,3.000000,0.200000
75.216141,1763296012.528734,1763295910,1,0,1.721829,0.000000,0.449225,0.001711,0.000000,0.002085,3.000000,0.200000
75.218142,1763296012.528734,1763295910,1,0,1.377463,0.000000,0.449225,0.001715,0.000000,0.001994,3.000000,0.200000
75.220128,1763296012.528734,1763295910,1,0,1.033098,0.000000,0.449225,0.001718,0.000000,0.001960,3.000000,0.200000
75.222124,1763296012.528734,1763295910,1,0,1.033098,0.000000,0.449225,0.001722,0.000000,0.001928,3.000000,0.200000
75.224132,1763296012.528734,1763295910,1,0,1.033098,0.000000,0.449225,0.001726,0.000000,0.001921,3.000000,0.200000
75.226160,1763296012.528734,1763295910,1,0,1.721829,1.377463,0.449225,0.001730,0.000000,0.002353,3.000000,0.200000
