time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,threshold,window_s
16.293718,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001840,0.000000,0.000000,3.000000,0.200000
16.295720,1763296383.882937,1763296348,1,0,2.754927,0.000000,0.448824,0.001840,0.000000,0.000000,3.000000,0.200000
16.297717,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001840,0.000000,0.000000,3.000000,0.200000
16.299721,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001840,0.000000,0.000000,3.000000,0.200000
16.301721,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001840,0.000000,0.000000,3.000000,0.200000
16.303723,1763296383.882937,1763296348,1,0,2.410561,0.000000,0.448824,0.001840,0.000000,0.000000,3.000000,0.200000
16.305725,1763296383.882937,1763296348,1,0,2.410561,0.000000,0.448824,0.001840,0.000000,0.000000,3.000000,0.200000
16.307721,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001840,0.000000,0.000000,3.000000,0.200000
16.309723,1763296383.882937,1763296348,1,0,2.410561,0.000000,0.448824,0.001843,0.000000,0.000872,3.000000,0.200000
16.311728,1763296383.882937,1763296348,1,0,2.066195,0.000000,0.448824,0.001843,0.000000,0.000946,3.000000,0.200000
16.313745,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001843,0.000000,0.000006,3.000000,0.200000
16.315729,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.317729,1763296383.882937,1763296348,1,0,2.754927,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.319730,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.321726,1763296383.882937,1763296348,1,0,2.410561,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.323732,1763296383.882937,1763296348,1,0,2.066195,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.325733,1763296383.882937,1763296348,1,0,2.066195,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.327734,1763296383.882937,1763296348,1,0,2.066195,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.329749,1763296383.882937,1763296348,1,0,2.754927,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.331735,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
16.333738,1763296383.882937,1763296348,1,0,1.721829,0.000000,0.448824,0.001843,0.000000,0.000000,3.000000,0.200000
