Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2
Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2
8.216275, 0.000541, 0.000197, 0.000000, 0.000940, -0.688732, 0.000000
8.218276, 0.000541, 0.000197, 0.000000, 0.000011, 0.000000, 0.000000
8.220277, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.222278, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.224279, 0.000541, 0.000193, 0.000000, -0.000495, 0.000000, 0.000000
8.226281, 0.000541, 0.000197, 0.000000, -0.000006, -0.688732, 0.000000
8.228281, 0.000541, 0.000197, 0.000000, 0.000935, 0.000000, 0.000000
8.230283, 0.000541, 0.000197, 0.000000, 0.000006, 0.000000, 0.000000
8.232283, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.234284, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.236284, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.238285, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.240286, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.242286, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.244287, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.246288, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.248289, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.250290, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.344366
8.252291, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.254292, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.256293, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.258294, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.260294, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.262295, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.264296, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.266323, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.268323, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.270325, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.272325, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.274322, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.276327, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.278328, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.280318, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.282323, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.284319, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.286324, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.288326, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.290327, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.292329, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.294330, 0.000541, 0.000197, 0.000000, 0.000000, -0.344366, 0.000000
8.296329, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.298329, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.300331, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.344366
8.302332, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.304334, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.306335, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.308337, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.310338, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.312340, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.314341, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.316342, 0.000541, 0.000193, 0.000000, -0.000806, 0.000000, 0.000000
8.318343, 0.000541, 0.000197, 0.000000, -0.000010, -0.344366, -0.344366
8.320344, 0.000541, 0.000197, 0.000000, 0.000872, 0.000000, 0.344366
8.322347, 0.000541, 0.000197, 0.000000, 0.000005, 0.000000, 0.000000
8.324348, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.326349, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.328350, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.330351, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.332352, 0.000537, 0.000197, -0.000907, 0.000000, 0.000000, 0.000000
8.334354, 0.000541, 0.000197, 0.000425, 0.000000, 0.000000, 0.000000
8.336354, 0.000541, 0.000197, 0.000906, 0.000000, 0.000000, 0.000000
8.338348, 0.000541, 0.000197, 0.000264, 0.000000, 0.000000, 0.000000
8.340356, 0.000541, 0.000197, 0.000001, 0.000000, 0.000000, 0.000000
8.342357, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.344357, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.346359, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.348379, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.350380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.352380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.354378, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.356379, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.358380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.360380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.362377, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.364380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.366380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.368381, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.370380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.372381, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.374382, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.376382, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.378381, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.380381, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.382380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.384380, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.386381, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.388381, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.390381, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.688732
8.392382, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.394382, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.396383, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.398384, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.400384, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.402385, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 1.377463
8.404385, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.344366
8.406386, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.408386, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.410386, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.412387, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.414387, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.416388, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.418389, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.420389, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.422390, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.424391, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.426391, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.428392, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.430392, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.432393, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.434394, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.436395, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.438395, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.440396, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.442397, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.444398, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.446399, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.448399, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.450399, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.452400, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.454402, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.456402, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.458403, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.460404, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.462404, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.464405, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.466407, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.468402, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.470408, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.472408, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.474410, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.476410, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.478410, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.480412, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.482413, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.484414, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.486414, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.488415, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.490416, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.492417, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.494418, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.496418, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.498419, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.500420, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.502421, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.504422, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.506423, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.508424, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.510426, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.512425, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.514426, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, -0.344366
8.516427, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.518428, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.520429, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.522430, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.524429, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.526430, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.528431, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.530431, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.532432, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.534433, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.536434, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.538434, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.540435, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.542436, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.544435, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.546432, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.548432, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.550437, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.552434, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.554438, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.556438, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.558438, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.560439, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.562440, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.564441, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.566441, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.568443, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.570445, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.572447, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.574448, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.576450, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.578451, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.580452, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.582454, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.584455, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.586456, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.588457, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.590458, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.592459, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.594460, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.596461, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.598462, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.600464, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.602465, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.604466, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.606467, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.608468, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.610469, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.612469, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.614471, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.616472, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.618472, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.620474, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.622470, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.624471, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.626611, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.628603, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.630602, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.632602, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.634603, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.636603, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.638603, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.640603, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.642603, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.644606, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.646606, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.648606, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.650614, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.652614, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.654611, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.656614, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.658613, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.660615, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.688732
8.662616, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.664616, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.666616, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.668617, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.670617, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.672618, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.674616, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.676616, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.678615, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.680615, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.682617, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.684617, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.686616, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.688618, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, -0.688732
8.690620, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.692619, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.694619, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.696619, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.698620, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.700619, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.702619, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.704622, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.706622, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.708623, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.710624, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.712624, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.714625, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.716626, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.718627, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.720627, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.722628, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.724628, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.726629, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.728630, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.730630, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.732632, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.734632, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.736633, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.738634, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.740635, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.742635, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.744636, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.746637, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.748637, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.750638, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.752639, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.754639, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.756641, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.758642, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.760640, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.762641, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.764641, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.766642, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.768643, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.770644, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.772644, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.774645, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.776645, 0.000541, 0.000197, 0.000000, 0.000000, -0.344366, 0.000000
8.778649, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.780647, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.782648, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.784649, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.786650, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.788650, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.790652, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.792653, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.794654, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.796654, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.798655, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.800656, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.802657, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.804658, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.806658, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.808660, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.810660, 0.000541, 0.000197, 0.000000, 0.000000, -0.344366, -0.344366
8.812661, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.814662, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.816662, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.818663, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.820664, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.822665, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.824665, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.826667, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.344366
8.828667, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.830668, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.832669, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.688732
8.834671, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.836671, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.838672, 0.000541, 0.000197, 0.000000, 0.000000, -0.344366, 0.000000
8.840673, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.842690, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.844685, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.846685, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.848685, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.850686, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.852687, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.854687, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.856688, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.858687, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.860687, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.862688, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.864688, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.344366
8.866688, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.868689, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.870689, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.872689, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.874689, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.876690, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, -0.344366
8.878693, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.880693, 0.000541, 0.000197, 0.000000, 0.000000, -0.344366, 0.000000
8.882696, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.884694, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, -0.344366
8.886694, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.888695, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
8.890695, 0.000541, 0.000197, 0.000000, 0.000000, -0.688732, 0.000000
8.892695, 0.000541, 0.000197, 0.000000, 0.000000, 0.000000, 0.000000
