time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,threshold,window_s
18.023875,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.025893,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.027893,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.029879,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.031919,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.033880,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.035881,1763294745.461914,1763294717,1,0,-1.033098,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.037882,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.039877,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.041884,1763294745.461914,1763294717,1,0,-1.033098,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.043890,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.046007,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.047879,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.049797,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.051798,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.053799,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.055803,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.057798,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.059798,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.061809,1763294745.461914,1763294717,1,0,-0.344366,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.063815,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.065813,1763294745.461914,1763294717,1,0,-0.344366,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.067808,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.069796,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.071808,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450345,0.000000,0.000000,0.000000,3.000000,0.200000
18.073807,1763294745.461914,1763294717,1,0,-0.344366,0.344366,0.450349,0.000000,0.000806,0.000000,3.000000,0.200000
18.075796,1763294745.461914,1763294717,1,0,-0.344366,0.344366,0.450349,0.000000,0.000946,0.000000,3.000000,0.200000
18.077812,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000006,0.000000,3.000000,0.200000
18.079798,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.081801,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.083800,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.085800,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.087823,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.089821,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.091806,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.093830,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.095835,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.097847,1763294745.461914,1763294717,1,0,-0.344366,0.344366,0.450349,0.000000,0.000000,0.000000,3.000000,0.200000
18.099838,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450353,0.000000,0.000806,0.000000,3.000000,0.200000
18.101841,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450353,0.000000,0.000940,0.000000,3.000000,0.200000
18.103841,1763294745.461914,1763294717,1,0,-1.033098,0.344366,0.450353,0.000000,0.000946,0.000000,3.000000,0.200000
18.105845,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450357,0.000000,0.000913,0.000000,3.000000,0.200000
18.107855,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450357,0.000000,0.000946,0.000000,3.000000,0.200000
18.109843,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450357,0.000000,0.000755,0.000000,3.000000,0.200000
18.111842,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000946,0.000000,3.000000,0.200000
18.113843,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000011,0.000000,3.000000,0.200000
18.115845,1763294745.461914,1763294717,1,0,-1.033098,0.344366,0.450361,0.000000,0.000001,0.000000,3.000000,0.200000
18.117857,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.119851,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.121851,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.123853,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.125855,1763294745.461914,1763294717,1,0,-1.033098,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.127872,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450364,0.000000,0.000943,0.000000,3.000000,0.200000
18.129861,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000140,0.000000,3.000000,0.200000
18.131860,1763294745.461914,1763294717,1,0,-0.344366,0.344366,0.450361,0.000000,-0.000943,0.000000,3.000000,0.200000
18.133867,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,-0.000140,0.000000,3.000000,0.200000
18.135867,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,-0.000000,0.000000,3.000000,0.200000
18.137891,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.139869,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.141876,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.143874,1763294745.461914,1763294717,1,0,-1.033098,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.145871,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.147871,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.149860,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.151843,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.153843,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.155841,1763294745.461914,1763294717,1,0,-1.033098,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.157845,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.159965,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.161932,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
18.163942,1763294745.461914,1763294717,1,0,-0.688732,0.344366,0.450361,0.000000,0.000000,0.000000,3.000000,0.200000
26.399565,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.401547,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.403548,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.405548,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.407549,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.409568,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.411550,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.413551,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.415552,1763294753.895469,1763294717,1,1,3.788025,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.417552,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.419572,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.421554,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.423555,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.425555,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448373,0.000000,0.000000,0.000000,3.000000,0.200000
26.427556,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448377,0.000000,0.000935,0.000000,3.000000,0.200000
26.429577,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448377,0.000000,0.000946,0.000000,3.000000,0.200000
26.431557,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448377,0.000000,0.000011,0.000000,3.000000,0.200000
26.433558,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.435559,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.437559,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.439580,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.441561,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.443561,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.445563,1763294753.895469,1763294717,1,1,3.788025,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.447563,1763294753.895469,1763294717,1,1,4.132390,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.449582,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.451564,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.453565,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.455566,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.457566,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.459586,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.461580,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.463560,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.465560,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.467560,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.469512,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.471528,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448377,0.000000,0.000000,0.000000,3.000000,0.200000
26.473563,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448381,0.000000,0.000943,0.000000,3.000000,0.200000
26.475563,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448381,0.000000,0.000074,0.000000,3.000000,0.200000
26.477564,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448381,0.000000,0.000006,0.000000,3.000000,0.200000
26.479564,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448381,0.000000,0.000000,0.000000,3.000000,0.200000
26.481584,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448381,0.000000,0.000000,0.000000,3.000000,0.200000
26.483566,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448385,0.000000,0.000806,0.000000,3.000000,0.200000
26.485567,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448385,0.000000,0.000946,0.000000,3.000000,0.200000
26.487568,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448385,0.000000,0.000140,0.000000,3.000000,0.200000
26.489568,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448389,0.000000,0.000873,0.000000,3.000000,0.200000
26.491596,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448389,0.000000,0.000946,0.000000,3.000000,0.200000
26.493569,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448389,0.000000,0.000880,0.000000,3.000000,0.200000
26.495579,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448392,0.000000,0.000946,0.000000,3.000000,0.200000
26.497576,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448392,0.000000,0.000265,0.000000,3.000000,0.200000
26.499581,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448396,0.000000,0.000944,0.000000,3.000000,0.200000
26.501623,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448396,0.000000,0.000946,0.000000,3.000000,0.200000
26.503581,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448400,0.000000,0.000946,0.000000,3.000000,0.200000
26.505534,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448400,0.000000,0.000500,0.000000,3.000000,0.200000
26.507583,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448404,0.000000,0.000946,0.000000,3.000000,0.200000
26.509584,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448404,0.000000,0.001392,0.000000,3.000000,0.200000
26.511625,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448407,0.000000,0.000949,0.000000,3.000000,0.200000
26.513587,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448411,0.000000,0.000974,0.000000,3.000000,0.200000
26.515586,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448411,0.000000,0.000948,0.000000,3.000000,0.200000
26.517587,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448415,0.000000,0.001137,0.000000,3.000000,0.200000
26.519588,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448415,0.000000,0.000947,0.000000,3.000000,0.200000
26.521630,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448419,0.000000,0.001009,0.000000,3.000000,0.200000
26.523588,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448423,0.000000,0.001819,0.000000,3.000000,0.200000
26.525590,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448426,0.000000,0.001824,0.000000,3.000000,0.200000
26.527590,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448426,0.000000,0.001019,0.000000,3.000000,0.200000
26.529591,1763294753.895469,1763294717,1,1,3.788025,0.344366,0.448434,0.000000,0.001829,0.000000,3.000000,0.200000
26.531634,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448434,0.000000,0.001887,0.000000,3.000000,0.200000
26.533592,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448438,0.000000,0.002128,0.000000,3.000000,0.200000
26.535593,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448445,0.000000,0.001928,0.000000,3.000000,0.200000
26.537594,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448445,0.000000,0.002019,0.000000,3.000000,0.200000
26.539594,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448453,0.000000,0.002254,0.000000,3.000000,0.200000
26.541635,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448457,0.000000,0.002582,0.000000,3.000000,0.200000
26.543596,1763294753.895469,1763294717,1,1,2.066195,0.344366,0.448460,0.000000,0.001994,0.000000,3.000000,0.200000
26.545595,1763294753.895469,1763294717,1,1,3.443659,0.344366,0.448464,0.000000,0.001911,0.000000,3.000000,0.200000
26.547588,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448468,0.000000,0.001893,0.000000,3.000000,0.200000
26.549589,1763294753.895469,1763294717,1,1,2.410561,0.344366,0.448472,0.000000,0.001911,0.000000,3.000000,0.200000
26.551530,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448476,0.000000,0.001907,0.000000,3.000000,0.200000
26.553614,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448479,0.000000,0.001902,0.000000,3.000000,0.200000
26.555584,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448483,0.000000,0.001532,0.000000,3.000000,0.200000
26.557591,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448487,0.000000,0.001878,0.000000,3.000000,0.200000
26.559592,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448491,0.000000,0.001824,0.000000,3.000000,0.200000
26.561532,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448491,0.000000,0.001430,0.000000,3.000000,0.200000
26.563532,1763294753.895469,1763294717,1,1,2.066195,0.344366,0.448495,0.000000,0.001083,0.000000,3.000000,0.200000
26.565545,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448495,0.000000,0.000947,0.000000,3.000000,0.200000
26.567537,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000946,0.000000,3.000000,0.200000
26.569541,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000500,0.000000,3.000000,0.200000
26.571545,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000003,0.000000,3.000000,0.200000
26.573546,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.575564,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.577559,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.579559,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.581559,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.583568,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.585578,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.587570,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.589572,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.591573,1763294753.895469,1763294717,1,1,3.099293,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.593568,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.595542,1763294753.895469,1763294717,1,1,2.754927,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
26.597558,1763294753.895469,1763294717,1,1,2.066195,0.344366,0.448498,0.000000,0.000000,0.000000,3.000000,0.200000
34.857123,1763294762.353149,1763294717,1,2,3.099293,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.859120,1763294762.353149,1763294717,1,2,3.443659,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.861080,1763294762.353149,1763294717,1,2,3.099293,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.863103,1763294762.353149,1763294717,1,2,3.443659,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.865076,1763294762.353149,1763294717,1,2,2.754927,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.867083,1763294762.353149,1763294717,1,2,3.443659,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.869089,1763294762.353149,1763294717,1,2,3.443659,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.871164,1763294762.353149,1763294717,1,2,3.099293,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.873219,1763294762.353149,1763294717,1,2,3.099293,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.875206,1763294762.353149,1763294717,1,2,3.443659,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.877201,1763294762.353149,1763294717,1,2,2.754927,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.879183,1763294762.353149,1763294717,1,2,2.754927,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.881209,1763294762.353149,1763294717,1,2,3.443659,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.883248,1763294762.353149,1763294717,1,2,3.099293,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.885172,1763294762.353149,1763294717,1,2,3.099293,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.887188,1763294762.353149,1763294717,1,2,3.443659,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.889191,1763294762.353149,1763294717,1,2,2.754927,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.891175,1763294762.353149,1763294717,1,2,3.443659,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.893193,1763294762.353149,1763294717,1,2,3.099293,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.895223,1763294762.353149,1763294717,1,2,2.754927,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.897177,1763294762.353149,1763294717,1,2,3.099293,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
34.899163,1763294762.353149,1763294717,1,2,2.754927,0.344366,0.448298,0.000000,0.000000,0.000000,3.000000,0.200000
