time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
18.165869,1763294745.463959,1763294717,0.450361,0.000000,0.000000,0.000000,0.000000,125.850499,-0.688732,0.344366,0.500000,1,10,99,200.000000
18.167925,1763294745.465861,1763294717,0.450361,0.000000,0.000000,0.000000,0.000000,125.850499,-1.033098,0.344366,0.500000,1,10,99,200.000000
18.169936,1763294745.467881,1763294717,0.450361,0.000000,0.000000,0.000000,0.000000,125.850499,0.000000,0.344366,0.500000,1,10,99,200.000000
18.172010,1763294745.469943,1763294717,0.450361,0.000000,0.000000,0.000000,0.000000,125.850423,0.000000,0.344366,0.500000,1,10,99,200.000000
18.173862,1763294745.471754,1763294717,0.450364,0.000000,0.000940,0.000000,0.000000,123.660521,0.344366,0.344366,0.500000,1,10,99,199.999977
18.175846,1763294745.473721,1763294717,0.450364,0.000000,0.000946,0.000000,0.000000,123.127617,-0.344366,0.344366,0.500000,1,10,99,199.999954
18.177872,1763294745.475756,1763294717,0.450364,0.000000,0.000011,0.000000,0.000000,122.706884,0.000000,0.344366,0.500000,1,10,99,199.999954
18.179838,1763294745.477700,1763294717,0.450361,0.000000,-0.000940,0.000000,0.000000,122.506548,0.000000,0.344366,0.500000,1,10,99,199.999938
18.181858,1763294745.479732,1763294717,0.450364,0.000000,-0.000039,0.000000,0.000000,122.409786,0.000000,0.344366,0.500000,1,10,99,199.999937
18.183847,1763294745.481706,1763294717,0.450372,0.000000,0.003464,0.000000,0.000000,122.137488,0.344366,0.344366,0.500000,1,10,99,199.999853
18.185833,1763294745.483690,1763294717,0.450383,0.000000,0.004960,0.000000,0.000000,122.137488,0.000000,0.344366,0.500000,1,10,99,199.999767
18.187873,1763294745.485760,1763294717,0.450387,0.000000,0.003001,0.000000,0.000000,122.137488,0.000000,0.344366,0.500000,1,10,99,199.999716
18.189912,1763294745.487861,1763294717,0.450383,0.000000,-0.000373,0.000000,0.000000,122.810319,0.000000,0.344366,0.500000,1,10,99,199.999709
18.192001,1763294745.490011,1763294717,0.450379,0.000000,-0.001206,0.000000,0.000000,122.810319,0.344366,0.344366,0.500000,1,10,99,199.999680
18.193867,1763294745.491751,1763294717,0.450387,0.000000,0.000597,0.000000,0.000000,122.176493,0.344366,0.344366,0.500000,1,10,99,199.999665
18.195905,1763294745.493859,1763294717,0.450391,0.000000,0.003202,0.000000,0.000000,122.176493,0.000000,0.344366,0.500000,1,10,99,199.999610
18.197897,1763294745.495825,1763294717,0.450395,0.000000,0.001232,0.000000,0.000000,121.884557,0.000000,0.344366,0.500000,1,10,99,199.999589
18.199853,1763294745.497712,1763294717,0.450398,0.000000,0.000879,0.000000,0.000000,121.884557,0.000000,0.344366,0.500000,1,10,99,199.999574
18.201847,1763294745.499704,1763294717,0.450398,0.000000,0.000941,0.000000,0.000000,121.601987,0.000000,0.344366,0.500000,1,10,99,199.999558
18.203846,1763294745.501701,1763294717,0.450398,0.000000,0.000946,0.000000,0.000000,121.601987,0.000000,0.344366,0.500000,1,10,99,199.999541
18.205855,1763294745.503713,1763294717,0.450398,0.000000,0.000006,0.000000,0.000000,120.597282,0.000000,0.344366,0.500000,1,10,99,199.999541
18.207847,1763294745.505703,1763294717,0.450395,0.000000,-0.000907,0.000000,0.000000,120.597282,0.000000,0.344366,0.500000,1,10,99,199.999526
18.209859,1763294745.507721,1763294717,0.450395,0.000000,-0.000946,0.000000,0.000000,119.863811,0.000000,0.344366,0.500000,1,10,99,199.999509
18.211854,1763294745.509712,1763294717,0.450398,0.000000,0.001332,0.000000,0.000000,119.863811,-0.344366,0.344366,0.500000,1,10,99,199.999477
18.213846,1763294745.511695,1763294717,0.450406,0.000000,0.003262,0.000000,0.000000,119.785767,0.000000,0.344366,0.500000,1,10,99,199.999421
18.215839,1763294745.513684,1763294717,0.450414,0.000000,0.003280,0.000000,0.000000,119.430086,0.000000,0.344366,0.500000,1,10,99,199.999364
18.217843,1763294745.515687,1763294717,0.450417,0.000000,0.001486,0.000000,0.000000,119.411539,0.000000,0.344366,0.500000,1,10,99,199.999339
18.219839,1763294745.517684,1763294717,0.450417,0.000000,0.001026,0.000000,0.000000,118.445341,0.000000,0.344366,0.500000,1,10,99,199.999321
18.221851,1763294745.519705,1763294717,0.450417,0.000000,0.000040,0.000000,0.000000,118.445341,0.344366,0.344366,0.500000,1,10,99,199.999320
18.223841,1763294745.521687,1763294717,0.450417,0.000000,0.000000,0.000000,0.000000,118.015536,0.000000,0.344366,0.500000,1,10,99,199.999320
18.225839,1763294745.523683,1763294717,0.450417,0.000000,0.000000,0.000000,0.000000,117.929742,0.000000,0.344366,0.500000,1,10,99,199.999320
18.227845,1763294745.525690,1763294717,0.450421,0.000000,0.000872,0.000000,0.000000,117.497447,0.000000,0.344366,0.500000,1,10,99,199.999305
18.229839,1763294745.527685,1763294717,0.450421,0.000000,0.000946,0.000000,0.000000,116.679141,0.000000,0.344366,0.500000,1,10,99,199.999289
18.231840,1763294745.529686,1763294717,0.450425,0.000000,0.000941,0.000000,0.000000,116.725741,0.000000,0.344366,0.500000,1,10,99,199.999272
18.233859,1763294745.531717,1763294717,0.450425,0.000000,0.001392,0.000000,0.000000,116.611514,0.000000,0.344366,0.500000,1,10,99,199.999249
18.235860,1763294745.533719,1763294717,0.450429,0.000000,0.001080,0.000000,0.000000,115.774205,0.000000,0.344366,0.500000,1,10,99,199.999230
18.237871,1763294745.535735,1763294717,0.450432,0.000000,0.001444,0.000000,0.000000,115.774205,0.000000,0.344366,0.500000,1,10,99,199.999205
18.239869,1763294745.537737,1763294717,0.450432,0.000000,0.000074,0.000000,0.000000,114.245048,-0.344366,0.344366,0.500000,1,10,99,199.999203
18.241876,1763294745.539749,1763294717,0.450432,0.000000,0.000003,0.000000,0.000000,114.774208,0.000000,0.344366,0.500000,1,10,99,199.999203
18.243882,1763294745.541759,1763294717,0.450436,0.000000,0.000872,0.000000,0.000000,113.860215,0.000000,0.344366,0.500000,1,10,99,199.999188
18.245889,1763294745.543772,1763294717,0.450440,0.000000,0.001890,0.000000,0.000000,113.860215,0.344366,0.344366,0.500000,1,10,99,199.999142
18.247908,1763294745.545799,1763294717,0.450444,0.000000,0.001892,0.000000,0.000000,113.586611,0.344366,0.344366,0.500000,1,10,99,199.999096
18.249904,1763294745.547798,1763294717,0.450444,0.000000,0.001649,0.000000,0.000000,112.812911,0.000000,0.344366,0.500000,1,10,99,199.999068
18.251913,1763294745.549816,1763294717,0.450451,0.000000,0.001824,0.000000,0.000000,112.812911,0.000000,0.344366,0.500000,1,10,99,199.999036
18.253923,1763294745.551830,1763294717,0.450459,0.000000,0.003643,0.000000,0.000000,112.073014,0.344366,0.344366,0.500000,1,10,99,199.998948
18.255924,1763294745.553833,1763294717,0.450463,0.000000,0.003639,0.000000,0.000000,111.680344,0.000000,0.344366,0.500000,1,10,99,199.998885
18.257944,1763294745.555855,1763294717,0.450474,0.000000,0.004471,0.000000,0.000000,111.680344,0.000000,0.344366,0.500000,1,10,99,199.998808
18.259925,1763294745.557834,1763294717,0.450482,0.000000,0.004710,0.000000,0.000000,110.680287,0.000000,0.344366,0.500000,1,10,99,199.998727
18.261926,1763294745.559835,1763294717,0.450497,0.000000,0.005577,0.000000,0.000000,109.942276,0.000000,0.344366,0.500000,1,10,99,199.998631
18.263927,1763294745.561836,1763294717,0.450508,0.000000,0.006567,0.000000,0.000000,109.942276,-0.344366,0.344366,0.500000,1,10,99,199.998471
18.265928,1763294745.563838,1763294717,0.450523,0.000000,0.006904,0.000000,0.000000,108.260211,0.000000,0.344366,0.500000,1,10,99,199.998352
