time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
75.350115,1763296012.530772,1763295910,0.449229,0.002127,0.000000,0.007480,0.000000,125.850499,1.721829,0.000000,0.500000,1,10,10,199.999356
75.352116,1763296012.532664,1763295910,0.449229,0.002146,0.000000,0.007559,0.000000,125.850499,1.721829,0.000000,0.500000,1,10,10,199.998705
75.354116,1763296012.534642,1763295910,0.449233,0.002161,0.000907,0.008230,0.000000,125.850499,0.344366,75.760490,0.500000,1,10,10,199.967340
75.356135,1763296012.536675,1763295910,0.449229,0.002233,0.000071,0.036645,0.000000,125.850423,0.344366,75.760490,0.500000,1,10,10,199.828527
75.358130,1763296012.538674,1763295910,0.449229,0.002540,-0.000445,0.110658,0.000000,123.660521,0.344366,78.171051,0.500000,1,10,10,199.396009
75.360210,1763296012.540750,1763295910,0.449225,0.002790,-0.001011,0.131415,0.000000,123.127617,0.000000,80.581612,0.500000,1,10,10,198.866510
75.362164,1763296012.542695,1763295910,0.449221,0.002850,-0.001000,0.060444,0.000000,122.706884,0.000000,87.124564,0.500000,1,10,10,198.603166
75.364166,1763296012.544697,1763295910,0.449221,0.002922,-0.000947,0.031208,0.000000,122.506548,0.000000,86.091466,0.500000,1,10,10,198.468768
75.366347,1763296012.546951,1763295910,0.449221,0.003028,-0.000265,0.061163,0.000000,122.409786,0.000000,86.780198,0.500000,1,10,10,198.203380
75.368211,1763296012.548801,1763295910,0.449225,0.003331,0.000680,0.127070,0.000000,122.137488,0.344366,82.303442,0.500000,1,10,10,197.680455
75.370212,1763296012.550772,1763295910,0.449225,0.003577,0.000944,0.129819,0.000000,122.137488,-0.688732,85.058369,0.500000,1,10,10,197.128311
75.372196,1763296012.552680,1763295910,0.449225,0.003740,0.000021,0.098064,0.000000,122.137488,-0.344366,87.124564,0.500000,1,10,10,196.701120
75.374160,1763296012.554651,1763295910,0.449225,0.003971,-0.000446,0.107064,0.000000,122.810319,0.000000,86.780198,0.500000,1,10,10,196.236565
75.376157,1763296012.556646,1763295910,0.449221,0.004474,-0.000943,0.160711,0.000000,122.810319,0.000000,87.813296,0.500000,1,10,10,195.530925
75.378156,1763296012.558645,1763295910,0.449221,0.004648,-0.000946,0.169634,0.000000,122.176493,0.344366,88.157661,0.500000,1,10,10,194.783179
75.380159,1763296012.560648,1763295910,0.449221,0.004958,-0.000074,0.163225,0.000000,122.176493,0.000000,88.157661,0.500000,1,10,10,194.063702
75.382157,1763296012.562645,1763295910,0.449221,0.005265,0.000000,0.155167,0.000000,121.884557,0.000000,88.157661,0.500000,1,10,10,193.379743
75.384172,1763296012.564667,1763295910,0.449225,0.005799,0.000907,0.174483,0.000000,121.884557,0.000000,88.157661,0.500000,1,10,10,192.610632
75.386156,1763296012.566643,1763295910,0.449225,0.005988,0.000943,0.183830,0.000000,121.601987,-0.688732,87.468930,0.500000,1,10,10,191.806628
75.388173,1763296012.568666,1763295910,0.449229,0.006370,0.001407,0.189982,0.000000,121.601987,0.000000,87.813296,0.500000,1,10,10,190.972457
75.390155,1763296012.570640,1763295910,0.449233,0.006753,0.001821,0.190772,0.000000,120.597282,0.000000,87.813296,0.500000,1,10,10,190.134802
75.392163,1763296012.572647,1763295910,0.449233,0.007154,0.000949,0.198271,0.000000,120.597282,0.000000,88.157661,0.500000,1,10,10,189.260838
75.394155,1763296012.574640,1763295910,0.449236,0.007801,0.000946,0.214758,0.000000,119.863811,-0.344366,88.502027,0.500000,1,10,10,188.310495
75.396156,1763296012.576641,1763295910,0.449233,0.008017,0.000140,0.215601,0.000000,119.863811,0.000000,88.157661,0.500000,1,10,10,187.360149
75.398156,1763296012.578640,1763295910,0.449233,0.008441,-0.000872,0.214203,0.000000,119.785767,0.000000,87.813296,0.500000,1,10,10,186.419648
75.400156,1763296012.580641,1763295910,0.449229,0.008872,-0.001080,0.215783,0.000000,119.430086,0.000000,87.813296,0.500000,1,10,10,185.472208
75.402156,1763296012.582641,1763295910,0.449225,0.009338,-0.001888,0.227865,0.000000,119.411539,0.000000,89.190759,0.500000,1,10,10,184.456000
75.404166,1763296012.584652,1763295910,0.449225,0.009822,-0.000074,0.239182,0.000000,118.445341,0.000000,89.535125,0.500000,1,10,10,183.385240
