time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
7.393629,1765342203.622971,1765342185,0.321025,0.000254,0.000000,-0.000942,0.000000,50.000000,0.000000,1.377463,0.500000,1,10,10,0.000000
7.395677,1765342203.624934,1765342185,0.321025,0.000254,0.000000,-0.000500,0.000000,50.000000,0.000000,1.377463,0.500000,1,10,10,0.000000
7.397677,1765342203.626934,1765342185,0.321025,0.000254,0.000000,-0.000003,0.000000,50.000000,0.000000,9.986610,0.500000,1,10,10,0.000000
7.399678,1765342203.628935,1765342185,0.321025,0.000356,0.000000,0.019558,0.000000,50.000000,0.344366,46.145026,0.500000,1,10,10,0.000000
7.401679,1765342203.630951,1765342185,0.321029,0.000466,0.000872,0.064915,0.000000,50.000000,0.000000,48.899953,0.500000,1,10,10,0.000000
7.403692,1765342203.632986,1765342185,0.321029,0.000681,0.000946,0.084543,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,0.000000
7.405612,1765342203.634814,1765342185,0.321025,0.000662,-0.000920,0.032812,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,0.000000
7.407611,1765342203.636811,1765342185,0.321025,0.000655,-0.000944,-0.000083,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,0.000000
7.409625,1765342203.638825,1765342185,0.321025,0.000795,0.000181,0.026216,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,0.000000
7.411617,1765342203.640819,1765342185,0.321029,0.000874,0.001388,0.061879,0.000000,50.000000,0.000000,49.933050,0.500000,1,10,10,0.000000
7.413614,1765342203.642814,1765342185,0.321033,0.001033,0.001443,0.062442,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,0.000000
7.415624,1765342203.644830,1765342185,0.321033,0.001033,0.000985,0.062442,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,0.000000
7.417610,1765342203.646808,1765342185,0.321025,0.001340,-0.001817,0.064107,0.000000,50.000000,0.344366,56.476002,0.500000,1,10,10,0.000000
7.419611,1765342203.648808,1765342185,0.321025,0.001340,-0.001887,0.076916,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
7.421618,1765342203.650817,1765342185,0.321025,0.001582,-0.000967,0.083955,0.000000,50.000000,0.000000,57.164734,0.500000,1,10,10,0.000000
7.423612,1765342203.652810,1765342185,0.321029,0.001703,0.000929,0.070246,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,0.000000
7.425612,1765342203.654812,1765342185,0.321033,0.001771,0.001085,0.065878,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.427616,1765342203.656818,1765342185,0.321029,0.002033,0.000151,0.079951,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.429613,1765342203.658812,1765342185,0.321029,0.002131,-0.000934,0.091913,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.431613,1765342203.660813,1765342185,0.321029,0.002316,-0.000140,0.094159,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
7.433614,1765342203.662814,1765342185,0.321029,0.002494,-0.000001,0.090499,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,3.076407
7.435623,1765342203.664824,1765342185,0.321029,0.002687,0.000000,0.095287,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,3.343838
7.437615,1765342203.666816,1765342185,0.321029,0.003134,0.000000,0.110847,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,3.658755
7.439615,1765342203.668817,1765342185,0.321029,0.003134,0.000000,0.111664,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,3.974071
7.441623,1765342203.670825,1765342185,0.321033,0.003350,0.000940,0.109179,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,4.278624
7.443616,1765342203.672818,1765342185,0.321033,0.003562,0.000946,0.106817,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,4.576586
7.445617,1765342203.674819,1765342185,0.321029,0.003793,-0.000940,0.112506,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,4.892355
7.447617,1765342203.676820,1765342185,0.321025,0.004167,-0.001818,0.122437,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,5.238130
