time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,threshold,window_s
20.116513,1763291301.819506,1763291269,1,0,2.410561,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.118532,1763291301.819506,1763291269,1,0,3.099293,3.788025,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.120502,1763291301.819506,1763291269,1,0,3.788025,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.122528,1763291301.819506,1763291269,1,0,2.754927,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.124534,1763291301.819506,1763291269,1,0,3.099293,3.788025,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.126541,1763291301.819506,1763291269,1,0,3.099293,3.443659,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.128511,1763291301.819506,1763291269,1,0,3.099293,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.130510,1763291301.819506,1763291269,1,0,3.099293,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.132539,1763291301.819506,1763291269,1,0,2.410561,3.788025,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.134520,1763291301.819506,1763291269,1,0,2.754927,2.066195,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.136516,1763291301.819506,1763291269,1,0,2.410561,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.138592,1763291301.819506,1763291269,1,0,3.099293,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.140598,1763291301.819506,1763291269,1,0,3.099293,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.142556,1763291301.819506,1763291269,1,0,2.410561,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.144665,1763291301.819506,1763291269,1,0,3.099293,2.066195,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.146553,1763291301.819506,1763291269,1,0,2.754927,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.148538,1763291301.819506,1763291269,1,0,2.410561,3.788025,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.150529,1763291301.819506,1763291269,1,0,2.410561,3.788025,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.152579,1763291301.819506,1763291269,1,0,2.410561,3.788025,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.154537,1763291301.819506,1763291269,1,0,3.099293,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.156527,1763291301.819506,1763291269,1,0,2.066195,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.158612,1763291301.819506,1763291269,1,0,2.754927,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
20.160592,1763291301.819506,1763291269,1,0,3.099293,2.754927,0.448597,0.000288,0.000000,0.000000,3.000000,0.200000
