time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
10.846252,1765097688.587347,1765097654,0.324678,0.023089,-0.024169,0.097176,0.000000,50.000000,-3.443659,32.370391,0.500000,1,10,10,0.000000
10.848292,1765097688.589285,1765097654,0.324625,0.023289,-0.024956,0.099070,0.000000,50.000000,-3.788025,32.026025,0.500000,1,10,10,0.000000
10.850293,1765097688.591285,1765097654,0.324549,0.023494,-0.026072,0.101079,0.000000,50.000000,-0.688732,55.098538,0.500000,1,10,10,0.000000
10.852294,1765097688.593287,1765097654,0.324527,0.023740,-0.024784,0.110151,0.000000,50.000000,0.344366,55.442904,0.500000,1,10,10,0.000000
10.854295,1765097688.595287,1765097654,0.324492,0.024012,-0.020604,0.126991,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,0.000000
10.856327,1765097688.597395,1765097654,0.324458,0.024251,-0.016883,0.129171,0.000000,50.000000,0.344366,56.820368,0.500000,1,10,10,0.000000
10.858321,1765097688.599388,1765097654,0.324432,0.024463,-0.014720,0.114725,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,0.000000
10.860296,1765097688.601336,1765097654,0.324409,0.024709,-0.012383,0.114219,0.000000,50.000000,-0.344366,55.787270,0.500000,1,10,10,0.000000
10.862229,1765097688.603163,1765097654,0.324390,0.024996,-0.011016,0.130354,0.000000,50.000000,-0.344366,55.098538,0.500000,1,10,10,0.000000
10.864232,1765097688.605168,1765097654,0.324364,0.025288,-0.009509,0.144049,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,3.072659
10.866230,1765097688.607164,1765097654,0.324352,0.025432,-0.008955,0.145068,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,3.478076
10.868243,1765097688.609181,1765097654,0.324337,0.025712,-0.008531,0.141917,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,3.877097
10.870246,1765097688.611182,1765097654,0.324322,0.026170,-0.008281,0.148102,0.000000,50.000000,0.000000,55.098538,0.500000,1,10,10,4.285743
