time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
107.082713,1765348611.940561,1765348491,0.316150,0.000988,0.000000,0.000000,0.000000,50.000000,3.443659,1.377463,0.500000,1,10,10,0.000000
107.084755,1765348611.942525,1765348491,0.316150,0.000988,0.000000,0.000000,0.000000,50.000000,3.443659,0.000000,0.500000,1,10,10,0.000000
107.086755,1765348611.944526,1765348491,0.316146,0.001003,-0.000682,0.002255,0.000000,50.000000,0.000000,46.833758,0.500000,1,10,10,0.000000
107.088753,1765348611.946528,1765348491,0.316143,0.001075,-0.001353,0.016397,0.000000,50.000000,0.000000,46.833758,0.500000,1,10,10,0.000000
107.090724,1765348611.948473,1765348491,0.316131,0.001272,-0.004545,0.064393,0.000000,50.000000,0.000000,48.899953,0.500000,1,10,10,0.000000
107.092774,1765348611.950615,1765348491,0.316116,0.001374,-0.006707,0.077692,0.000000,50.000000,0.000000,50.621782,0.500000,1,10,10,0.000000
107.094803,1765348611.952640,1765348491,0.316090,0.001351,-0.008476,0.027606,0.000000,50.000000,0.000000,55.098538,0.500000,1,10,10,0.000000
107.096764,1765348611.954588,1765348491,0.316071,0.001355,-0.009267,-0.003578,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,0.000000
107.098692,1765348611.956404,1765348491,0.316059,0.001484,-0.009434,0.026579,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,0.000000
107.100693,1765348611.958406,1765348491,0.316040,0.001616,-0.010052,0.062618,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,0.000000
107.102693,1765348611.960403,1765348491,0.316022,0.001692,-0.009885,0.055230,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,0.000000
107.104697,1765348611.962409,1765348491,0.315987,0.001756,-0.010854,0.036540,0.000000,50.000000,0.000000,54.065441,0.500000,1,10,10,0.000000
107.106693,1765348611.964401,1765348491,0.315965,0.001972,-0.011196,0.059269,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,0.000000
107.108693,1765348611.966402,1765348491,0.315957,0.002055,-0.010706,0.071620,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
107.110690,1765348611.968396,1765348491,0.315938,0.002180,-0.009699,0.074975,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,0.000000
107.112690,1765348611.970398,1765348491,0.315923,0.002282,-0.008624,0.058484,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
107.114691,1765348611.972399,1765348491,0.315908,0.002434,-0.007666,0.061008,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
107.116706,1765348611.974425,1765348491,0.315889,0.002615,-0.006061,0.080718,0.000000,50.000000,0.000000,57.164734,0.500000,1,10,10,0.000000
107.118707,1765348611.976427,1765348491,0.315878,0.002858,-0.005692,0.084707,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
107.120715,1765348611.978436,1765348491,0.315874,0.002933,-0.005554,0.080577,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,0.000000
107.122710,1765348611.980432,1765348491,0.315866,0.003104,-0.004755,0.079695,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
107.124712,1765348611.982435,1765348491,0.315859,0.003304,-0.003904,0.090909,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,3.058628
107.126713,1765348611.984438,1765348491,0.315847,0.003516,-0.003661,0.101970,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,3.348514
107.128716,1765348611.986443,1765348491,0.315847,0.003721,-0.003319,0.103942,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,3.640383
107.130717,1765348611.988446,1765348491,0.315844,0.003921,-0.002038,0.101416,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,3.925072
107.132719,1765348611.990448,1765348491,0.315840,0.004133,-0.001452,0.102864,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,4.213796
107.134721,1765348611.992452,1765348491,0.315836,0.004360,-0.001824,0.108908,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,4.519499
107.136723,1765348611.994455,1765348491,0.315836,0.004595,-0.000501,0.114663,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,4.841313
107.138725,1765348611.996470,1765348491,0.315836,0.004826,-0.000074,0.116606,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,5.170584
107.140727,1765348611.998463,1765348491,0.315836,0.005061,-0.000000,0.116762,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,5.500296
107.142727,1765348612.000464,1765348491,0.315836,0.005307,0.000000,0.119452,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,5.837606
107.144730,1765348612.002468,1765348491,0.315836,0.005556,0.000000,0.123150,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,6.183235
107.146741,1765348612.004480,1765348491,0.315836,0.005802,0.000000,0.124056,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,6.531409
107.148733,1765348612.006474,1765348491,0.315836,0.006056,0.000000,0.124607,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,6.883275
107.150736,1765348612.008479,1765348491,0.315836,0.006469,0.000000,0.134094,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,7.261930
107.152737,1765348612.010481,1765348491,0.315832,0.006616,-0.000682,0.138832,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,7.649189
107.154740,1765348612.012487,1765348491,0.315832,0.006904,-0.000946,0.143624,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,8.052289
107.156741,1765348612.014487,1765348491,0.315832,0.007192,-0.000265,0.143875,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,8.453609
107.158745,1765348612.016495,1765348491,0.315832,0.007491,0.000000,0.146312,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,8.859206
107.160745,1765348612.018495,1765348491,0.315832,0.007816,0.000446,0.154761,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,9.293556
107.162750,1765348612.020504,1765348491,0.315836,0.008145,0.000940,0.162640,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,9.755626
107.164750,1765348612.022504,1765348491,0.315836,0.008467,0.000500,0.163281,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,10.208266
107.166751,1765348612.024505,1765348491,0.315832,0.008804,-0.000904,0.164147,0.000000,50.000000,0.000000,55.098538,0.500000,1,10,10,10.660485
107.168751,1765348612.026505,1765348491,0.315832,0.009160,-0.000500,0.171572,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,11.144973
107.170757,1765348612.028515,1765348491,0.315832,0.009531,-0.000074,0.180972,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,11.646654
107.172772,1765348612.030532,1765348491,0.315832,0.009894,-0.000000,0.183526,0.000000,50.000000,0.000000,55.098538,0.500000,1,10,10,12.152254
107.174758,1765348612.032516,1765348491,0.315832,0.010269,0.000000,0.184015,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,12.662371
