time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
8.296438,1765103812.030272,1765103792,0.321797,0.057052,0.000000,0.000000,0.000000,50.000000,-1.721829,-6.542951,0.500000,1,10,10,0.000000
8.298481,1765103812.032239,1765103792,0.321797,0.057052,0.000000,0.000000,0.000000,50.000000,-1.721829,-6.887317,0.500000,1,10,10,0.000000
8.300482,1765103812.034240,1765103792,0.321797,0.057052,0.000000,0.000000,0.000000,50.000000,0.000000,-6.887317,0.500000,1,10,10,0.000000
8.302482,1765103812.036241,1765103792,0.321801,0.057071,0.000907,0.011824,0.000000,50.000000,0.000000,47.522489,0.500000,1,10,10,0.000000
8.304483,1765103812.038242,1765103792,0.321801,0.057347,0.001625,0.066584,0.000000,50.000000,0.000000,48.555587,0.500000,1,10,10,0.000000
8.306513,1765103812.040311,1765103792,0.321809,0.057461,0.002251,0.082811,0.000000,50.000000,0.000000,49.933050,0.500000,1,10,10,0.000000
8.308592,1765103812.042478,1765103792,0.321809,0.057461,0.001920,0.062274,0.000000,50.000000,0.000000,50.621782,0.500000,1,10,10,0.000000
8.310504,1765103812.044332,1765103792,0.321813,0.057438,0.001908,0.010664,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,0.000000
8.312417,1765103812.046117,1765103792,0.321816,0.057582,0.001020,0.027812,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
8.314423,1765103812.048128,1765103792,0.321820,0.057737,0.000947,0.067031,0.000000,50.000000,0.000000,52.343612,0.500000,1,10,10,0.000000
8.316418,1765103812.050119,1765103792,0.321820,0.057824,0.000946,0.063508,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,0.000000
8.318433,1765103812.052145,1765103792,0.321820,0.057889,0.000011,0.040781,0.000000,50.000000,0.000000,53.721075,0.500000,1,10,10,0.000000
8.320436,1765103812.054143,1765103792,0.321820,0.058123,0.000000,0.062730,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
8.322432,1765103812.056141,1765103792,0.321820,0.058218,0.000000,0.078185,0.000000,50.000000,0.344366,51.654880,0.500000,1,10,10,0.000000
8.324435,1765103812.058147,1765103792,0.321820,0.058362,0.000000,0.084687,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,0.000000
8.326440,1765103812.060155,1765103792,0.321824,0.058415,0.000943,0.068743,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
8.328444,1765103812.062164,1765103792,0.321824,0.058630,0.000946,0.065647,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,0.000000
8.330450,1765103812.064175,1765103792,0.321820,0.058823,-0.000868,0.084305,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
8.332453,1765103812.066180,1765103792,0.321820,0.059001,-0.000946,0.092560,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
8.334454,1765103812.068181,1765103792,0.321820,0.059085,-0.000003,0.087670,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
8.336453,1765103812.070180,1765103792,0.321820,0.059350,0.000000,0.086246,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,3.089503
8.338456,1765103812.072186,1765103792,0.321820,0.059569,0.000000,0.098875,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,3.367003
8.340457,1765103812.074187,1765103792,0.321820,0.059792,0.000000,0.110025,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,3.679585
8.342457,1765103812.076187,1765103792,0.321824,0.060001,0.000872,0.108709,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,3.988438
8.344458,1765103812.078187,1765103792,0.321824,0.060205,0.000946,0.103364,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,4.278551
8.346471,1765103812.080204,1765103792,0.321824,0.060549,0.000006,0.110605,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,4.592782
8.348461,1765103812.082193,1765103792,0.321820,0.060671,-0.000872,0.115255,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,4.916270
8.350463,1765103812.084198,1765103792,0.321820,0.060913,-0.000946,0.120898,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,5.257673
8.352465,1765103812.086200,1765103792,0.321820,0.061269,-0.000074,0.119253,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,5.592365
8.354466,1765103812.088200,1765103792,0.321820,0.061518,0.000000,0.121624,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,5.931620
8.356470,1765103812.090208,1765103792,0.321820,0.061651,0.000000,0.124839,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,6.281991
8.358471,1765103812.092210,1765103792,0.321820,0.061920,0.000000,0.131109,0.000000,50.000000,0.688732,56.131636,0.500000,1,10,10,6.649988
8.360471,1765103812.094210,1765103792,0.321824,0.062192,0.000935,0.134992,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,7.031188
8.362471,1765103812.096210,1765103792,0.321820,0.062461,0.000140,0.135248,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,7.410779
8.364476,1765103812.098218,1765103792,0.321820,0.062737,-0.000786,0.136121,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,7.792821
8.366476,1765103812.100219,1765103792,0.321820,0.063025,-0.000946,0.140228,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,8.181562
8.368477,1765103812.102219,1765103792,0.321820,0.063328,-0.000011,0.146697,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,8.588227
8.370482,1765103812.104230,1765103792,0.321820,0.063646,0.000000,0.154385,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,9.016206
8.372499,1765103812.106247,1765103792,0.321820,0.063967,0.000000,0.159173,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,9.457456
8.374483,1765103812.108230,1765103792,0.321824,0.064297,0.000806,0.162139,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,9.915310
8.376485,1765103812.110237,1765103792,0.321824,0.064463,0.000945,0.166246,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,10.381908
8.378492,1765103812.112245,1765103792,0.321824,0.064997,0.000011,0.174062,0.000000,50.000000,0.000000,55.098538,0.500000,1,10,10,10.861437
8.380491,1765103812.114243,1765103792,0.321820,0.065360,-0.000907,0.180013,0.000000,50.000000,0.000000,55.098538,0.500000,1,10,10,11.357366
8.382491,1765103812.116243,1765103792,0.321820,0.065727,-0.000943,0.182050,0.000000,50.000000,0.000000,54.754173,0.500000,1,10,10,11.855773
8.384492,1765103812.118245,1765103792,0.321824,0.066113,0.000372,0.187274,0.000000,50.000000,0.000000,54.754173,0.500000,1,10,10,12.368475
8.386492,1765103812.120245,1765103792,0.321824,0.066518,0.000940,0.196858,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,12.917589
8.388496,1765103812.122254,1765103792,0.321824,0.066923,0.000006,0.202283,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,13.478348
8.390501,1765103812.124262,1765103792,0.321824,0.067332,0.000000,0.203109,0.000000,50.000000,0.344366,55.098538,0.500000,1,10,10,14.037910
