time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
81.985114,1763949996.340890,1763949588,0.447764,0.000674,0.000000,0.000000,0.000000,50.000000,0.688732,0.344366,0.500000,1,10,10,200.000000
81.987157,1763949996.342872,1763949588,0.447768,0.000674,0.000872,0.000000,0.000000,50.000000,0.688732,0.344366,0.500000,1,10,10,199.999966
81.989142,1763949996.344843,1763949588,0.447768,0.000674,0.000935,0.000000,0.000000,50.000000,0.000000,10.330976,0.500000,1,10,10,199.999483
81.991142,1763949996.346843,1763949588,0.447768,0.000731,0.000946,0.020240,0.000000,50.000000,0.344366,46.833758,0.500000,1,10,10,199.952036
81.993132,1763949996.348815,1763949588,0.447768,0.000946,0.000000,0.073176,0.000000,50.000000,0.344366,49.588685,0.500000,1,10,10,199.770597
81.995133,1763949996.350817,1763949588,0.447768,0.001117,0.000000,0.069922,0.000000,50.000000,-0.688732,49.588685,0.500000,1,10,10,199.597214
81.997237,1763949996.353111,1763949588,0.447768,0.001098,0.000000,0.039421,0.000000,50.000000,-0.688732,49.588685,0.500000,1,10,10,199.499462
81.999157,1763949996.354923,1763949588,0.447764,0.001086,-0.000907,-0.000500,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,199.496573
82.001135,1763949996.356857,1763949588,0.447764,0.001189,-0.000946,0.027760,0.000000,50.000000,0.688732,56.476002,0.500000,1,10,10,199.418134
82.003058,1763949996.358624,1763949588,0.447764,0.001344,-0.000003,0.065909,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,199.254717
82.005072,1763949996.360657,1763949588,0.447764,0.001469,0.000000,0.050612,0.000000,50.000000,0.000000,49.244319,0.500000,1,10,10,199.130099
82.007061,1763949996.362632,1763949588,0.447764,0.001503,0.000000,0.040280,0.000000,50.000000,0.000000,48.899953,0.500000,1,10,10,199.031614
82.009071,1763949996.364679,1763949588,0.447760,0.001612,-0.000935,0.043561,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,198.910080
82.011077,1763949996.366659,1763949588,0.447756,0.001790,-0.002335,0.071727,0.000000,50.000000,0.344366,57.509099,0.500000,1,10,10,198.703720
82.013072,1763949996.368658,1763949588,0.447753,0.001942,-0.000540,0.082075,0.000000,50.000000,0.000000,49.244319,0.500000,1,10,10,198.501629
82.015095,1763949996.370716,1763949588,0.447756,0.002097,0.000866,0.055570,0.000000,50.000000,0.000000,54.754173,0.500000,1,10,10,198.349475
82.017106,1763949996.372753,1763949588,0.447756,0.002169,0.000943,0.057364,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,198.188453
82.019088,1763949996.374712,1763949588,0.447760,0.002362,0.000965,0.079669,0.000000,50.000000,0.344366,55.787270,0.500000,1,10,10,197.966207
82.021086,1763949996.376705,1763949588,0.447764,0.002555,0.001172,0.096590,0.000000,50.000000,0.688732,57.509099,0.500000,1,10,10,197.688428
82.023089,1763949996.378696,1763949588,0.447764,0.002793,0.000948,0.083185,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,197.454946
82.025070,1763949996.380656,1763949588,0.447764,0.002877,0.000500,0.080713,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,197.228413
82.027073,1763949996.382658,1763949588,0.447764,0.003077,0.000003,0.092278,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,196.969422
82.029061,1763949996.384628,1763949588,0.447764,0.003304,0.000000,0.108220,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,196.661967
