time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
12.661602,1763295591.143127,1763295558,0.450232,0.004012,0.000000,0.000446,0.000000,125.850499,-0.344366,-3.443659,0.500000,1,10,99,199.999923
12.663640,1763295591.145067,1763295558,0.450232,0.004016,0.000000,0.000943,0.000000,125.850499,-0.344366,-3.788025,0.500000,1,10,99,199.999743
12.665656,1763295591.147093,1763295558,0.450232,0.004016,0.000000,-0.000182,0.000000,125.850499,-0.344366,6.542951,0.500000,1,10,99,199.999684
12.667669,1763295591.149119,1763295558,0.450232,0.004073,0.000000,0.030524,0.000000,125.850423,0.344366,75.416124,0.500000,1,10,99,199.884581
12.669751,1763295591.151206,1763295558,0.450232,0.004387,0.000000,0.109894,0.000000,123.660521,0.000000,78.859783,0.500000,1,10,99,199.451272
12.671653,1763295591.153079,1763295558,0.450232,0.004675,0.000000,0.094564,0.000000,123.127617,0.000000,80.237247,0.500000,1,10,99,199.071896
12.673661,1763295591.155148,1763295558,0.450232,0.004678,0.000000,0.054539,0.000000,122.706884,0.000000,84.369637,0.500000,1,10,99,198.841825
12.675711,1763295591.157197,1763295558,0.450232,0.004667,0.000000,0.007501,0.000000,122.506548,0.000000,86.780198,0.500000,1,10,99,198.809278
12.677625,1763295591.159058,1763295558,0.450232,0.004818,-0.000033,0.053850,0.000000,122.409786,0.000000,86.780198,0.500000,1,10,99,198.575623
12.679554,1763295591.160904,1763295558,0.450236,0.005121,0.001808,0.124444,0.000000,122.137488,-0.344366,81.270344,0.500000,1,10,99,198.069885
12.681578,1763295591.162944,1763295558,0.450239,0.005360,0.001886,0.126957,0.000000,122.137488,0.344366,80.581612,0.500000,1,10,99,197.558305
12.683569,1763295591.164934,1763295558,0.450243,0.005511,0.002012,0.091232,0.000000,122.137488,0.000000,86.780198,0.500000,1,10,99,197.162353
12.685570,1763295591.166935,1763295558,0.450243,0.005731,0.000268,0.101729,0.000000,122.810319,0.000000,87.124564,0.500000,1,10,99,196.719199
