time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
8.291131,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000280,0.000000,0.000500,0.500000,0
8.293134,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,0.000000,0.000003,0.500000,0
8.295150,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000276,0.000000,-0.000940,0.500000,0
8.297133,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000276,0.000000,-0.000946,0.500000,0
8.299133,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000276,0.000000,-0.000003,0.500000,0
8.301134,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,0.000000,0.000935,0.500000,0
8.303130,1765280688.107589,1765280643,1,1,3.788025,2.066195,0.316260,0.000280,0.000000,0.000946,0.500000,0
8.305143,1765280688.107589,1765280643,1,1,3.788025,2.066195,0.316260,0.000280,0.000000,0.000021,0.500000,0
8.307134,1765280688.107589,1765280643,1,1,3.788025,0.688732,0.316260,0.000276,0.000000,-0.000682,0.500000,0
8.309135,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000276,0.000000,-0.000945,0.500000,0
8.311131,1765280688.107589,1765280643,1,1,3.443659,2.066195,0.316256,0.000276,-0.000925,-0.000265,0.500000,0
8.313135,1765280688.107589,1765280643,1,1,3.788025,2.066195,0.316256,0.000280,-0.000946,0.000924,0.500000,0
8.315134,1765280688.107589,1765280643,1,1,3.099293,2.066195,0.316260,0.000280,0.000608,0.000946,0.500000,0
8.317138,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,0.000944,0.000021,0.500000,0
8.319134,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000280,0.000074,0.000000,0.500000,0
8.321166,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000000,-0.000925,0.500000,0
8.323136,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000276,0.000000,-0.000265,0.500000,0
8.325140,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000276,0.000000,-0.000021,0.500000,0
8.327143,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316256,0.000280,-0.000907,0.000872,0.500000,0
8.329147,1765280688.107589,1765280643,1,1,3.099293,2.754927,0.316256,0.000280,-0.000264,0.000946,0.500000,0
8.331140,1765280688.107589,1765280643,1,1,3.788025,0.688732,0.316260,0.000280,0.000943,0.000074,0.500000,0
8.333144,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000500,-0.000681,0.500000,0
8.335146,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000001,-0.000945,0.500000,0
8.337148,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000276,0.000000,-0.000265,0.500000,0
8.339148,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000276,-0.000806,-0.000003,0.500000,0
8.341143,1765280688.107589,1765280643,1,1,2.754927,1.377463,0.316256,0.000280,-0.000935,0.000940,0.500000,0
8.343142,1765280688.107589,1765280643,1,1,3.788025,0.688732,0.316256,0.000280,-0.000265,0.000946,0.500000,0
8.345150,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,0.000944,0.000006,0.500000,0
8.347174,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000280,0.000264,0.000000,0.500000,0
8.349151,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000276,0.000001,-0.000925,0.500000,0
8.351153,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000276,0.000000,-0.000946,0.500000,0
8.353153,1765280688.107589,1765280643,1,1,3.788025,0.688732,0.316260,0.000280,0.000000,0.000786,0.500000,0
8.355154,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000280,0.000000,0.000945,0.500000,0
8.357155,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000280,0.000000,0.000140,0.500000,0
8.359158,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000000,-0.000445,0.500000,0
8.361156,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,-0.000446,-0.000943,0.500000,0
8.363160,1765280688.107589,1765280643,1,1,3.099293,2.066195,0.316256,0.000276,-0.000946,-0.000500,0.500000,0
8.365160,1765280688.107589,1765280643,1,1,3.788025,2.066195,0.316260,0.000276,0.000861,-0.000003,0.500000,0
8.367160,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000280,0.000943,0.000940,0.500000,0
8.369136,1765280688.107589,1765280643,1,1,3.788025,0.688732,0.316260,0.000280,0.000074,0.000946,0.500000,0
8.371143,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000280,0.000000,0.000006,0.500000,0
8.373166,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000000,-0.000446,0.500000,0
8.375144,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000000,-0.000943,0.500000,0
8.377142,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000000,-0.000946,0.500000,0
8.379149,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000280,0.000000,0.000935,0.500000,0
8.381097,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000280,0.000000,0.000500,0.500000,0
8.383088,1765280688.107589,1765280643,1,1,3.788025,0.688732,0.316260,0.000280,0.000000,0.000003,0.500000,0
8.385087,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,0.000000,0.000000,0.500000,0
8.387103,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000000,-0.000940,0.500000,0
8.389102,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000276,0.000000,-0.000946,0.500000,0
8.391103,1765280688.107589,1765280643,1,1,3.788025,0.688732,0.316260,0.000280,0.000000,0.000800,0.500000,0
8.393104,1765280688.107589,1765280643,1,1,3.788025,2.066195,0.316260,0.000280,0.000000,0.000945,0.500000,0
8.395118,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,0.000000,0.000140,0.500000,0
8.397118,1765280688.107589,1765280643,1,1,3.443659,0.688732,0.316260,0.000280,0.000000,0.000001,0.500000,0
8.399147,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000000,-0.000940,0.500000,0
8.401099,1765280688.107589,1765280643,1,1,3.099293,2.066195,0.316260,0.000276,0.000000,-0.000946,0.500000,0
8.403100,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,-0.000446,0.000800,0.500000,0
8.405102,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316256,0.000280,-0.000943,0.000945,0.500000,0
8.407101,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,0.000440,0.000140,0.500000,0
8.409102,1765280688.107589,1765280643,1,1,3.099293,0.000000,0.316260,0.000276,0.000943,-0.000925,0.500000,0
8.411102,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000276,0.000006,-0.000945,0.500000,0
8.413103,1765280688.107589,1765280643,1,1,3.099293,0.688732,0.316260,0.000276,-0.000682,-0.000265,0.500000,0
8.415104,1765280688.107589,1765280643,1,1,2.754927,1.377463,0.316256,0.000280,-0.000945,0.000871,0.500000,0
8.417098,1765280688.107589,1765280643,1,1,3.443659,1.377463,0.316260,0.000280,0.000886,0.000946,0.500000,0
8.419233,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000280,0.000942,0.000074,0.500000,0
8.421206,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000276,0.000500,-0.000446,0.500000,0
8.423227,1765280688.107589,1765280643,1,1,3.788025,1.377463,0.316260,0.000276,0.000006,-0.000940,0.500000,0
8.425284,1765280688.107589,1765280643,1,1,3.099293,1.377463,0.316260,0.000276,0.000000,-0.000500,0.500000,0
8.427143,1765280688.107589,1765280643,1,1,3.788025,2.754927,0.316260,0.000280,0.000000,0.000869,0.500000,0
8.429266,1765280688.107589,1765280643,1,1,3.788025,2.754927,0.316260,0.000280,0.000000,0.000946,0.500000,0
8.431254,1765280688.107589,1765280643,1,1,3.788025,2.754927,0.316260,0.000280,0.000000,0.000074,0.500000,0
8.433255,1765280688.107589,1765280643,1,1,3.099293,0.688732,0.316260,0.000276,0.000000,-0.000681,0.500000,0
