time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,fcmd_x,fcmd_y,fs_x,fs_y
0.041028,1763294367.395747,1763294361,0.000484,0.000155,0.004464,0.000011,0.000000,0.000000,0.000000,-0.344366
0.062822,1763294367.417539,1763294361,0.000500,0.000155,0.002023,0.000000,0.000000,0.000000,0.000000,0.344366
0.082828,1763294367.437539,1763294361,0.000492,0.000155,-0.000907,0.000000,0.000000,0.000000,0.000000,0.344366
0.102789,1763294367.457488,1763294361,0.000492,0.000155,0.000000,-0.000806,0.000000,0.000000,0.000000,0.344366
0.122803,1763294367.477502,1763294361,0.000496,0.000155,0.000935,0.000000,0.000000,0.000000,0.000000,-0.344366
0.142830,1763294367.497540,1763294361,0.000496,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.162866,1763294367.517574,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.182920,1763294367.537652,1763294361,0.000492,0.000159,-0.000946,0.000000,0.000000,0.000000,0.000000,-0.344366
0.202941,1763294367.557682,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.222977,1763294367.577746,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.242920,1763294367.597641,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.262914,1763294367.617639,1763294361,0.000496,0.000159,0.000944,0.000000,0.000000,0.000000,0.000000,0.000000
0.282926,1763294367.637643,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,-0.688732,-0.344366
0.302903,1763294367.657605,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.322892,1763294367.677589,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.342895,1763294367.697595,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.362905,1763294367.717609,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.382921,1763294367.737630,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.402937,1763294367.757660,1763294361,0.000496,0.000159,0.000000,-0.000946,0.000000,0.000000,0.000000,0.000000
0.422951,1763294367.777674,1763294361,0.000496,0.000159,0.000000,-0.000001,0.000000,0.000000,0.000000,-0.344366
0.442970,1763294367.797703,1763294361,0.000496,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.462962,1763294367.817687,1763294361,0.000496,0.000163,0.000000,0.000039,0.000000,0.000000,0.000000,0.000000
0.482931,1763294367.837643,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688732
0.502935,1763294367.857646,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.522949,1763294367.877686,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.542973,1763294367.897680,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.562987,1763294367.917700,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.582970,1763294367.937677,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.602987,1763294367.957695,1763294361,0.000496,0.000163,-0.000925,0.000000,0.000000,0.000000,0.000000,0.000000
0.622998,1763294367.977710,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.642997,1763294367.997707,1763294361,0.000496,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.663002,1763294368.017714,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.683015,1763294368.037733,1763294361,0.000496,0.000163,-0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
0.703066,1763294368.057818,1763294361,0.000500,0.000163,0.000940,0.000000,0.000000,0.000000,0.000000,-0.344366
0.723038,1763294368.077755,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.743079,1763294368.097812,1763294361,0.000496,0.000163,-0.000935,0.000000,0.000000,0.000000,0.000000,0.000000
0.763069,1763294368.117790,1763294361,0.000500,0.000163,0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
0.783047,1763294368.137761,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.803053,1763294368.157768,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.823100,1763294368.177832,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.843096,1763294368.197822,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
0.863069,1763294368.217776,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.883075,1763294368.237784,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.903091,1763294368.257809,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.923085,1763294368.277798,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.943078,1763294368.297785,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.963080,1763294368.317787,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.983081,1763294368.337787,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.003105,1763294368.357822,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.023105,1763294368.377820,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.043196,1763294368.397957,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.063134,1763294368.417871,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.083142,1763294368.437855,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.103139,1763294368.457859,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.123138,1763294368.477861,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.143144,1763294368.497867,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.163141,1763294368.517861,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.183145,1763294368.537866,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.203132,1763294368.557843,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.223151,1763294368.577868,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.243159,1763294368.597878,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.263132,1763294368.617841,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.283131,1763294368.637839,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.303163,1763294368.657882,1763294361,0.000500,0.000167,0.000000,0.000944,0.000000,0.000000,0.000000,0.000000
1.323136,1763294368.677842,1763294361,0.000500,0.000163,0.000000,-0.000182,0.000000,0.000000,0.000000,0.000000
1.343139,1763294368.697844,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.363142,1763294368.717845,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.383190,1763294368.737914,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.403325,1763294368.758139,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.423175,1763294368.777882,1763294361,0.000500,0.000163,0.000000,-0.000681,0.000000,0.000000,0.000000,0.344366
1.443184,1763294368.797896,1763294361,0.000500,0.000163,0.000000,-0.000943,0.000000,0.000000,0.000000,0.344366
1.463198,1763294368.817913,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.483202,1763294368.837920,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.503180,1763294368.857888,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.523211,1763294368.877931,1763294361,0.000500,0.000167,0.000000,0.000871,0.000000,0.000000,0.000000,0.344366
1.543173,1763294368.897872,1763294361,0.000500,0.000167,0.000000,0.000264,0.000000,0.000000,0.000000,0.000000
1.563188,1763294368.917890,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.583189,1763294368.937896,1763294361,0.000500,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.603205,1763294368.957920,1763294361,0.000500,0.000167,0.000000,0.000943,0.000000,0.000000,0.000000,0.000000
1.623196,1763294368.977904,1763294361,0.000500,0.000167,0.000000,0.000039,0.000000,0.000000,0.000000,0.000000
1.643198,1763294368.997906,1763294361,0.000500,0.000167,0.000000,0.000795,0.000000,0.000000,0.000000,0.000000
1.663191,1763294369.017891,1763294361,0.000500,0.000163,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000
1.683246,1763294369.037975,1763294361,0.000500,0.000163,0.000000,-0.000011,0.000000,0.000000,0.000000,0.000000
1.703255,1763294369.057984,1763294361,0.000500,0.000167,0.000000,0.000920,0.000000,0.000000,0.000000,-0.688732
1.723234,1763294369.077949,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.743224,1763294369.097938,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.763261,1763294369.117986,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.783294,1763294369.138047,1763294361,0.000500,0.000167,0.000000,0.000937,0.000000,0.000000,0.000000,0.344366
1.803279,1763294369.158011,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.823228,1763294369.177931,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.843225,1763294369.197922,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.863232,1763294369.217934,1763294361,0.000500,0.000167,0.000000,0.000907,0.000000,0.000000,0.000000,0.000000
1.883237,1763294369.237941,1763294361,0.000500,0.000167,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.344366
1.903264,1763294369.257976,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.923266,1763294369.277978,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.943284,1763294369.298003,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.963285,1763294369.318005,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.983255,1763294369.337961,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.003257,1763294369.357961,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.023267,1763294369.377977,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.043374,1763294369.398140,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.063275,1763294369.417979,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
2.083266,1763294369.437965,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.103282,1763294369.457987,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.123297,1763294369.478010,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.143281,1763294369.497986,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.163287,1763294369.517999,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
2.183298,1763294369.538009,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.203330,1763294369.558054,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.223349,1763294369.578082,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.243355,1763294369.598086,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
2.263344,1763294369.618066,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,-0.688732,0.344366
2.283359,1763294369.638089,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.303338,1763294369.658053,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.323337,1763294369.678050,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
2.343337,1763294369.698047,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.363337,1763294369.718046,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
2.383337,1763294369.738045,1763294361,0.000500,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
