time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
6.917745,1765344512.663546,1765344495,1,1,-1.721829,1.377463,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.919757,1765344512.663546,1765344495,1,1,-0.688732,1.377463,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.921759,1765344512.663546,1765344495,1,1,-1.721829,1.721829,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.923754,1765344512.663546,1765344495,1,1,-1.721829,1.377463,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.925760,1765344512.663546,1765344495,1,1,-1.721829,1.377463,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.927760,1765344512.663546,1765344495,1,1,-1.721829,1.033098,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.929762,1765344512.663546,1765344495,1,1,-1.721829,1.377463,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.931761,1765344512.663546,1765344495,1,1,-1.721829,1.721829,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.933762,1765344512.663546,1765344495,1,1,-1.033098,1.721829,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.935763,1765344512.663546,1765344495,1,1,-1.721829,2.066195,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.937763,1765344512.663546,1765344495,1,1,-1.721829,1.377463,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.939765,1765344512.663546,1765344495,1,1,-1.721829,1.377463,0.321858,0.000269,-0.000806,0.000000,0.500000,0
6.941813,1765344512.663546,1765344495,1,1,-1.033098,1.033098,0.321862,0.000269,-0.000039,0.000000,0.500000,0
6.943766,1765344512.663546,1765344495,1,1,-1.033098,1.721829,0.321862,0.000269,0.000935,0.000000,0.500000,0
6.945755,1765344512.663546,1765344495,1,1,-1.721829,2.066195,0.321862,0.000269,0.000499,0.000000,0.500000,0
6.947756,1765344512.663546,1765344495,1,1,-1.721829,1.721829,0.321862,0.000269,0.000006,0.000000,0.500000,0
6.949757,1765344512.663546,1765344495,1,1,-2.410561,2.066195,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.951748,1765344512.663546,1765344495,1,1,-1.721829,1.721829,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.953749,1765344512.663546,1765344495,1,1,-1.721829,1.721829,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.955758,1765344512.663546,1765344495,1,1,-2.066195,2.066195,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.957754,1765344512.663546,1765344495,1,1,-1.721829,2.066195,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.959752,1765344512.663546,1765344495,1,1,-1.721829,2.066195,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.961760,1765344512.663546,1765344495,1,1,-1.721829,1.721829,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.963752,1765344512.663546,1765344495,1,1,-1.721829,1.033098,0.321862,0.000269,0.000000,0.000000,0.500000,0
6.965753,1765344512.663546,1765344495,1,1,-1.721829,1.721829,0.321862,0.000269,0.000000,0.000000,0.500000,0
