time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
10.364360,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.366361,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.368362,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.370364,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.372350,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.374350,1763522319.180300,1763522294,1,1,-1.033098,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.376370,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.378351,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.380358,1763522319.180300,1763522294,1,1,-1.721829,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.382358,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.384353,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.386359,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.388359,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.390361,1763522319.180300,1763522294,1,1,-1.721829,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.392368,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.394369,1763522319.180300,1763522294,1,1,-1.377463,2.410561,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.396369,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.398369,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.400375,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.402400,1763522319.180300,1763522294,1,1,-1.721829,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.404380,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.406381,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.408381,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.410382,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.412383,1763522319.180300,1763522294,1,1,-1.377463,2.066195,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.414395,1763522319.180300,1763522294,1,1,-1.033098,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.416395,1763522319.180300,1763522294,1,1,-1.721829,2.410561,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.418396,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.420396,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.422398,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.424398,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.426398,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.428423,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.430400,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.432400,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.434401,1763522319.180300,1763522294,1,1,-1.377463,2.066195,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.436402,1763522319.180300,1763522294,1,1,-1.377463,3.788025,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.438403,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.440404,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.442420,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.444419,1763522319.180300,1763522294,1,1,-1.721829,2.410561,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.446421,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.448406,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.450407,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.452408,1763522319.180300,1763522294,1,1,-1.377463,3.443659,0.450697,0.000307,0.000000,0.000000,0.500000,0
10.454430,1763522319.180300,1763522294,1,1,-1.377463,2.754927,0.450697,0.000307,0.000000,0.000000,0.500000,0
