time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
21.505976,1763294929.605465,1763294886,0.448483,0.001101,0.000907,0.015782,0.000000,125.850499,3.099293,2.066195,0.500000,1,10,99,199.997056
21.508073,1763294929.607492,1763294886,0.448483,0.001136,0.000946,0.016992,0.000000,125.850499,2.410561,1.377463,0.500000,1,10,99,199.994693
21.510017,1763294929.609416,1763294886,0.448479,0.001192,-0.000676,0.018403,0.000000,125.850499,0.000000,1.377463,0.500000,1,10,99,199.993425
21.512015,1763294929.611418,1763294886,0.448476,0.001366,-0.002298,0.045151,0.000000,125.850423,0.000000,77.826686,0.500000,1,10,99,199.817501
21.513980,1763294929.613362,1763294886,0.448468,0.001688,-0.003478,0.115292,0.000000,123.660521,0.000000,78.171051,0.500000,1,10,99,199.366673
21.515977,1763294929.615357,1763294886,0.448460,0.001885,-0.004144,0.134621,0.000000,123.127617,0.000000,80.581612,0.500000,1,10,99,198.824016
21.518052,1763294929.617452,1763294886,0.448449,0.001908,-0.004729,0.075677,0.000000,122.706884,0.000000,79.548515,0.500000,1,10,99,198.522428
21.520252,1763294929.619793,1763294886,0.448438,0.001999,-0.004753,0.028070,0.000000,122.506548,-0.344366,86.435832,0.500000,1,10,99,198.399386
21.522191,1763294929.621726,1763294886,0.448434,0.002108,-0.004608,0.043665,0.000000,122.409786,0.000000,86.091466,0.500000,1,10,99,198.210382
21.524186,1763294929.623737,1763294886,0.448426,0.002585,-0.003108,0.141007,0.000000,122.137488,0.000000,88.157661,0.500000,1,10,99,197.588686
21.526017,1763294929.625376,1763294886,0.448423,0.002820,-0.002169,0.143804,0.000000,122.137488,0.000000,80.925978,0.500000,1,10,99,197.006746
21.528013,1763294929.627371,1763294886,0.448415,0.003017,-0.002015,0.111009,0.000000,122.137488,0.344366,80.237247,0.500000,1,10,99,196.561316
21.530026,1763294929.629386,1763294886,0.448411,0.003494,-0.002469,0.137983,0.000000,122.810319,0.000000,87.124564,0.500000,1,10,99,195.960135
21.532020,1763294929.631379,1763294886,0.448407,0.003494,-0.002142,0.157435,0.000000,122.810319,-0.344366,87.468930,0.500000,1,10,99,195.271533
21.534020,1763294929.633379,1763294886,0.448404,0.003895,-0.002470,0.190534,0.000000,122.176493,-0.344366,88.157661,0.500000,1,10,99,194.431605
21.536027,1763294929.635390,1763294886,0.448396,0.004239,-0.002403,0.180064,0.000000,122.176493,0.688732,87.813296,0.500000,1,10,99,193.640910
21.538022,1763294929.637382,1763294886,0.448392,0.004750,-0.001927,0.175108,0.000000,121.884557,0.000000,87.813296,0.500000,1,10,99,192.872021
21.540029,1763294929.639389,1763294886,0.448392,0.004750,-0.001927,0.175108,0.000000,121.884557,0.000000,87.813296,0.500000,1,10,99,192.103133
21.542032,1763294929.641396,1763294886,0.448385,0.005394,-0.001703,0.212069,0.000000,121.601987,0.344366,88.157661,0.500000,1,10,99,191.168320
21.544040,1763294929.643406,1763294886,0.448385,0.006022,-0.001019,0.214484,0.000000,121.601987,0.000000,88.502027,0.500000,1,10,99,190.219195
21.546041,1763294929.645413,1763294886,0.448381,0.006219,-0.000957,0.203779,0.000000,120.597282,0.000000,87.813296,0.500000,1,10,99,189.324462
21.548049,1763294929.647425,1763294886,0.448377,0.006877,-0.001075,0.219246,0.000000,120.597282,0.000000,87.813296,0.500000,1,10,99,188.361814
21.550047,1763294929.649416,1763294886,0.448377,0.007373,-0.000956,0.234525,0.000000,119.863811,0.344366,88.502027,0.500000,1,10,99,187.324000
21.552012,1763294929.651364,1763294886,0.448373,0.007869,-0.000946,0.247539,0.000000,119.863811,0.000000,88.157661,0.500000,1,10,99,186.232867
21.554013,1763294929.653367,1763294886,0.448373,0.008569,-0.000946,0.236842,0.000000,119.785767,0.000000,87.468930,0.500000,1,10,99,185.197042
21.556015,1763294929.655370,1763294886,0.448373,0.008815,-0.000011,0.240592,0.000000,119.430086,0.000000,88.502027,0.500000,1,10,99,184.132397
21.558016,1763294929.657374,1763294886,0.448373,0.009073,-0.000000,0.245867,0.000000,119.411539,0.000000,88.157661,0.500000,1,10,99,183.048645
21.560068,1763294929.659468,1763294886,0.448373,0.009606,0.000000,0.262103,0.000000,118.445341,0.000000,88.846393,0.500000,1,10,99,181.884297
21.562062,1763294929.661466,1763294886,0.448373,0.010398,0.000000,0.265535,0.000000,118.445341,0.000000,88.157661,0.500000,1,10,99,180.713852
21.564068,1763294929.663477,1763294886,0.448373,0.010916,0.000000,0.260866,0.000000,118.015536,0.000000,87.468930,0.500000,1,10,99,179.572969
21.566075,1763294929.665494,1763294886,0.448373,0.011472,0.000000,0.266804,0.000000,117.929742,0.000000,88.502027,0.500000,1,10,99,178.392334
21.568082,1763294929.667508,1763294886,0.448373,0.012059,0.000000,0.283328,0.000000,117.497447,0.000000,88.846393,0.500000,1,10,99,177.133701
21.570120,1763294929.669528,1763294886,0.448373,0.012347,0.000000,0.289437,0.000000,116.679141,0.000000,88.157661,0.500000,1,10,99,175.857897
21.572084,1763294929.671509,1763294886,0.448370,0.013191,-0.000946,0.283687,0.000000,116.725741,0.344366,87.468930,0.500000,1,10,99,174.617192
21.574084,1763294929.673510,1763294886,0.448370,0.014111,-0.000039,0.298451,0.000000,116.611514,0.000000,87.124564,0.500000,1,10,99,173.317071
21.576085,1763294929.675510,1763294886,0.448370,0.014111,-0.000003,0.305903,0.000000,115.774205,0.000000,87.468930,0.500000,1,10,99,171.979219
21.578085,1763294929.677511,1763294886,0.448370,0.015072,0.000000,0.319727,0.000000,115.774205,0.000000,87.813296,0.500000,1,10,99,170.575405
21.580122,1763294929.679529,1763294886,0.448370,0.015386,0.000000,0.317297,0.000000,114.245048,0.000000,88.157661,0.500000,1,10,99,169.176796
21.582087,1763294929.681512,1763294886,0.448370,0.016015,-0.000446,0.314875,0.000000,114.774208,0.000000,88.157661,0.500000,1,10,99,167.788862
21.584087,1763294929.683517,1763294886,0.448366,0.016677,-0.000907,0.327132,0.000000,113.860215,0.000000,87.813296,0.500000,1,10,99,166.352530
21.586126,1763294929.685549,1763294886,0.448366,0.017737,-0.000946,0.346825,0.000000,113.860215,0.000000,88.846393,0.500000,1,10,99,164.811819
21.588147,1763294929.687580,1763294886,0.448366,0.018445,-0.000021,0.354607,0.000000,113.586611,0.344366,88.502027,0.500000,1,10,99,163.242636
21.590189,1763294929.689636,1763294886,0.448366,0.018797,0.000000,0.354294,0.000000,112.812911,0.344366,87.813296,0.500000,1,10,99,161.687040
21.592181,1763294929.691643,1763294886,0.448366,0.019898,0.000000,0.361038,0.000000,112.812911,0.000000,87.813296,0.500000,1,10,99,160.101844
21.594067,1763294929.693486,1763294886,0.448366,0.020693,0.000000,0.381926,0.000000,112.073014,0.000000,88.157661,0.500000,1,10,99,158.418360
21.596045,1763294929.695422,1763294886,0.448366,0.021492,0.000000,0.397519,0.000000,111.680344,0.000000,87.468930,0.500000,1,10,99,156.679831
21.598041,1763294929.697414,1763294886,0.448366,0.022283,0.000000,0.397598,0.000000,111.680344,0.000000,88.502027,0.500000,1,10,99,154.920418
21.600041,1763294929.699415,1763294886,0.448366,0.023528,0.000000,0.408093,0.000000,110.680287,0.000000,87.124564,0.500000,1,10,99,153.142671
21.602160,1763294929.701584,1763294886,0.448366,0.023528,0.000000,0.416097,0.000000,109.942276,0.000000,87.813296,0.500000,1,10,99,151.315727
21.604125,1763294929.703539,1763294886,0.448366,0.024860,0.000000,0.438293,0.000000,109.942276,0.344366,88.157661,0.500000,1,10,99,149.383766
21.606126,1763294929.705540,1763294886,0.448366,0.025746,0.000000,0.444669,0.000000,108.260211,0.000000,87.813296,0.500000,1,10,99,147.431373
21.608127,1763294929.707536,1763294886,0.448366,0.026651,0.000000,0.446619,0.000000,107.260211,0.000000,88.157661,0.500000,1,10,99,145.462731
