time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
131.752403,1763941644.351821,1763941501,0.451716,0.000242,0.000000,0.000000,0.000000,50.000000,-0.344366,0.344366,0.500000,1,10,10,200.000000
131.754447,1763941644.353829,1763941501,0.451716,0.000242,0.000000,0.000000,0.000000,50.000000,-0.688732,0.688732,0.500000,1,10,10,200.000000
131.756447,1763941644.355828,1763941501,0.451716,0.000242,0.000000,0.000000,0.000000,50.000000,-0.344366,-0.344366,0.500000,1,10,10,200.000000
131.758447,1763941644.357817,1763941501,0.451716,0.000295,0.000000,0.018887,0.000000,50.000000,0.344366,47.178124,0.500000,1,10,10,199.955447
131.760457,1763941644.359853,1763941501,0.451716,0.000507,0.000000,0.071286,0.000000,50.000000,0.344366,49.588685,0.500000,1,10,10,199.778693
131.762557,1763941644.362170,1763941501,0.451716,0.000655,0.000000,0.086157,0.000000,50.000000,0.000000,50.621782,0.500000,1,10,10,199.560621
131.764667,1763941644.364356,1763941501,0.451716,0.000662,0.000000,0.032935,0.000000,50.000000,0.000000,54.065441,0.500000,1,10,10,199.471590
131.766682,1763941644.366276,1763941501,0.451716,0.000643,0.000000,-0.003122,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,199.462934
131.768465,1763941644.367748,1763941501,0.451716,0.000746,0.000000,0.026315,0.000000,50.000000,-0.344366,55.098538,0.500000,1,10,10,199.390436
131.770469,1763941644.369756,1763941501,0.451719,0.000905,0.001392,0.067132,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,199.221638
131.772479,1763941644.371782,1763941501,0.451723,0.001033,0.001017,0.049453,0.000000,50.000000,0.344366,50.277416,0.500000,1,10,10,199.097291
131.774478,1763941644.373775,1763941501,0.451723,0.001067,0.000952,0.039553,0.000000,50.000000,0.344366,54.754173,0.500000,1,10,10,198.988973
131.776477,1763941644.375767,1763941501,0.451723,0.001181,0.000039,0.047612,0.000000,50.000000,0.000000,50.966148,0.500000,1,10,10,198.867643
131.778463,1763941644.377742,1763941501,0.451723,0.001181,0.000039,0.047612,0.000000,50.000000,0.000000,50.966148,0.500000,1,10,10,198.746313
131.780475,1763941644.379766,1763941501,0.451719,0.001355,-0.000946,0.074276,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,198.562136
131.782534,1763941644.381929,1763941501,0.451723,0.001605,0.000942,0.061287,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,198.410161
131.784495,1763941644.383834,1763941501,0.451723,0.001817,0.000500,0.068297,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,198.219651
131.786496,1763941644.385838,1763941501,0.451723,0.001908,0.000039,0.077625,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,198.003126
131.788490,1763941644.387816,1763941501,0.451723,0.002093,0.000000,0.090158,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,197.750091
131.790489,1763941644.389812,1763941501,0.451723,0.002260,0.000000,0.086559,0.000000,50.000000,0.344366,57.509099,0.500000,1,10,10,197.501191
131.792501,1763941644.391817,1763941501,0.451723,0.002415,0.000000,0.080211,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,197.273309
131.794485,1763941644.393795,1763941501,0.451723,0.002600,-0.000682,0.087189,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,197.028599
