time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
9.406210,1765273661.218909,1765273622,0.317990,0.000284,0.000000,0.000000,0.000000,50.000000,1.721829,1.033098,0.500000,1,10,10,0.000000
9.408176,1765273661.220730,1765273622,0.317990,0.000284,0.000000,0.000000,0.000000,50.000000,1.721829,1.377463,0.500000,1,10,10,0.000000
9.410170,1765273661.222723,1765273622,0.317990,0.000291,0.000000,0.002380,0.000000,50.000000,0.000000,45.800660,0.500000,1,10,10,0.000000
9.412293,1765273661.224900,1765273622,0.317990,0.000344,-0.000446,0.015601,0.000000,50.000000,0.344366,46.145026,0.500000,1,10,10,0.000000
9.414202,1765273661.226776,1765273622,0.317986,0.000556,-0.001389,0.073424,0.000000,50.000000,0.000000,48.899953,0.500000,1,10,10,0.000000
9.416339,1765273661.229043,1765273622,0.317982,0.000708,-0.002250,0.086840,0.000000,50.000000,0.000000,49.933050,0.500000,1,10,10,0.000000
9.418356,1765273661.231085,1765273622,0.317975,0.000715,-0.002018,0.033624,0.000000,50.000000,0.000000,51.310514,0.500000,1,10,10,0.000000
9.420342,1765273661.233068,1765273622,0.317975,0.000696,-0.001021,-0.003272,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,0.000000
9.422168,1765273661.234699,1765273622,0.317975,0.000795,-0.000140,0.024974,0.000000,50.000000,0.000000,52.343612,0.500000,1,10,10,0.000000
9.424167,1765273661.236697,1765273622,0.317975,0.000950,-0.000002,0.065484,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,0.000000
9.426167,1765273661.238697,1765273622,0.317975,0.001056,0.000000,0.065067,0.000000,50.000000,0.000000,49.588685,0.500000,1,10,10,0.000000
9.428172,1765273661.240702,1765273622,0.317975,0.001124,0.000000,0.044183,0.000000,50.000000,0.000000,49.244319,0.500000,1,10,10,0.000000
9.430172,1765273661.242705,1765273622,0.317971,0.001238,-0.000941,0.045600,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,0.000000
9.432168,1765273661.244693,1765273622,0.317971,0.001416,-0.000946,0.072109,0.000000,50.000000,0.000000,51.654880,0.500000,1,10,10,0.000000
9.434172,1765273661.246701,1765273622,0.317971,0.001571,-0.000074,0.083018,0.000000,50.000000,0.000000,49.933050,0.500000,1,10,10,0.000000
9.436180,1765273661.248715,1765273622,0.317971,0.001677,-0.000000,0.063150,0.000000,50.000000,0.000000,51.999246,0.500000,1,10,10,0.000000
9.438185,1765273661.250726,1765273622,0.317971,0.001805,0.000000,0.060322,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
9.440173,1765273661.252702,1765273622,0.317971,0.001995,0.000000,0.078964,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
9.442197,1765273661.254747,1765273622,0.317971,0.002184,0.000000,0.094718,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
9.444199,1765273661.256757,1765273622,0.317971,0.002347,0.000000,0.088434,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
9.446207,1765273661.258773,1765273622,0.317967,0.002509,-0.000872,0.081534,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
9.448219,1765273661.260789,1765273622,0.317967,0.002816,-0.000946,0.099913,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,3.144251
9.450221,1765273661.262795,1765273622,0.317967,0.002930,-0.000946,0.104599,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,3.437828
9.452227,1765273661.264804,1765273622,0.317967,0.003145,-0.000006,0.109696,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,3.749477
9.454228,1765273661.266805,1765273622,0.317967,0.003346,0.000000,0.104623,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,4.044911
9.456229,1765273661.268805,1765273622,0.317967,0.003554,0.000000,0.102211,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,4.328255
