time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
15.172166,1765106012.892686,1765105624,0.321033,0.000238,0.000000,0.000000,0.000000,50.000000,-0.344366,2.066195,0.500000,1,10,10,0.000000
15.174267,1765106012.894631,1765105624,0.321033,0.000238,0.000000,0.000000,0.000000,50.000000,-1.033098,2.066195,0.500000,1,10,10,0.000000
15.176266,1765106012.896607,1765105624,0.321033,0.000238,0.000000,0.000000,0.000000,50.000000,0.344366,1.721829,0.500000,1,10,10,0.000000
15.178245,1765106012.898586,1765105624,0.321033,0.000314,0.000000,0.013793,0.000000,50.000000,0.344366,46.833758,0.500000,1,10,10,0.000000
15.180247,1765106012.900588,1765105624,0.321033,0.000522,0.000000,0.064017,0.000000,50.000000,0.000000,48.555587,0.500000,1,10,10,0.000000
15.182246,1765106012.902574,1765105624,0.321037,0.000651,0.000806,0.086060,0.000000,50.000000,0.000000,50.621782,0.500000,1,10,10,0.000000
15.184299,1765106012.904950,1765105624,0.321037,0.000640,0.000945,0.037369,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,0.000000
15.186313,1765106012.906782,1765105624,0.321037,0.000640,0.000140,-0.000292,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,0.000000
15.188368,1765106012.908860,1765105624,0.321037,0.000757,0.000001,0.023164,0.000000,50.000000,-0.344366,51.310514,0.500000,1,10,10,0.000000
15.190130,1765106012.910363,1765105624,0.321040,0.000954,0.000935,0.067102,0.000000,50.000000,0.344366,50.277416,0.500000,1,10,10,0.000000
15.192132,1765106012.912366,1765105624,0.321040,0.000992,0.000946,0.061311,0.000000,50.000000,0.688732,49.588685,0.500000,1,10,10,0.000000
15.194132,1765106012.914364,1765105624,0.321040,0.001071,0.000140,0.044106,0.000000,50.000000,-0.344366,48.899953,0.500000,1,10,10,0.000000
15.196133,1765106012.916366,1765105624,0.321037,0.001204,-0.000806,0.050223,0.000000,50.000000,-0.344366,56.476002,0.500000,1,10,10,0.000000
15.198132,1765106012.918370,1765105624,0.321037,0.001382,-0.000946,0.074721,0.000000,50.000000,0.000000,49.933050,0.500000,1,10,10,0.000000
