time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
20.316572,1763291301.821458,1763291269,0.448597,0.000288,0.000000,0.000000,0.000000,125.850499,3.099293,2.754927,0.507239,1,10,10,200.000000
20.318610,1763291301.823405,1763291269,0.448597,0.000288,0.000000,0.000000,0.000000,125.850499,2.754927,2.754927,0.507239,1,10,10,200.000000
20.320613,1763291301.825407,1763291269,0.448597,0.000288,0.000000,0.000000,0.000000,125.850499,0.688732,12.052805,0.507239,1,10,10,200.000000
20.322614,1763291301.827412,1763291269,0.448593,0.000409,-0.001353,0.022472,0.000000,125.850423,0.688732,75.760490,0.507239,1,10,10,199.914718
20.324598,1763291301.829379,1763291269,0.448582,0.000678,-0.004144,0.088201,0.000000,123.660521,0.000000,79.548515,0.507239,1,10,10,199.563518
20.326594,1763291301.831372,1763291269,0.448578,0.000821,-0.004685,0.108334,0.000000,123.127617,0.000000,80.237247,0.507239,1,10,10,199.128489
20.328576,1763291301.833339,1763291269,0.448566,0.000806,-0.005386,0.042894,0.000000,122.706884,0.344366,80.237247,0.507239,1,10,10,198.955050
20.330659,1763291301.835513,1763291269,0.448555,0.000836,-0.005154,0.003676,0.000000,122.506548,0.000000,86.091466,0.507239,1,10,10,198.927798
20.332646,1763291301.837507,1763291269,0.448548,0.001041,-0.004784,0.048696,0.000000,122.409786,0.344366,86.780198,0.507239,1,10,10,198.715487
20.334643,1763291301.839508,1763291269,0.448536,0.001279,-0.004286,0.106191,0.000000,122.137488,0.344366,79.548515,0.507239,1,10,10,198.292772
20.336570,1763291301.841328,1763291269,0.448529,0.001423,-0.003994,0.099942,0.000000,122.137488,0.344366,79.892881,0.507239,1,10,10,197.893218
20.338558,1763291301.843308,1763291269,0.448517,0.001552,-0.003786,0.070011,0.000000,122.137488,0.688732,86.780198,0.507239,1,10,10,197.588987
20.340571,1763291301.845328,1763291269,0.448510,0.001775,-0.003785,0.083240,0.000000,122.810319,0.000000,86.435832,0.507239,1,10,10,197.228868
20.342560,1763291301.847311,1763291269,0.448502,0.002074,-0.004504,0.125353,0.000000,122.810319,0.000000,88.157661,0.507239,1,10,10,196.675969
20.344558,1763291301.849307,1763291269,0.448495,0.002324,-0.004648,0.138070,0.000000,122.176493,0.344366,88.157661,0.507239,1,10,10,196.067024
20.346573,1763291301.851329,1763291269,0.448487,0.002540,-0.004731,0.119286,0.000000,122.176493,0.688732,87.813296,0.507239,1,10,10,195.542849
20.348565,1763291301.853318,1763291269,0.448479,0.002797,-0.004461,0.118786,0.000000,121.884557,0.000000,87.468930,0.507239,1,10,10,195.022977
20.350556,1763291301.855300,1763291269,0.448472,0.003108,-0.004044,0.138387,0.000000,121.884557,0.000000,87.813296,0.507239,1,10,10,194.415104
20.352556,1763291301.857300,1763291269,0.448460,0.003418,-0.003787,0.154136,0.000000,121.601987,0.688732,87.813296,0.507239,1,10,10,193.738120
20.354559,1763291301.859308,1763291269,0.448453,0.003880,-0.003085,0.153681,0.000000,121.601987,0.688732,87.468930,0.507239,1,10,10,193.065850
20.356557,1763291301.861304,1763291269,0.448449,0.004046,-0.003111,0.155895,0.000000,120.597282,-0.344366,87.468930,0.507239,1,10,10,192.383909
20.358556,1763291301.863300,1763291269,0.448445,0.004402,-0.002394,0.167354,0.000000,120.597282,0.000000,87.468930,0.507239,1,10,10,191.651922
20.360556,1763291301.865302,1763291269,0.448442,0.004781,-0.002142,0.181952,0.000000,119.863811,0.000000,87.813296,0.507239,1,10,10,190.852976
20.362558,1763291301.867304,1763291269,0.448438,0.005167,-0.001175,0.191064,0.000000,119.863811,0.344366,88.502027,0.507239,1,10,10,190.007478
20.364557,1763291301.869302,1763291269,0.448438,0.005538,-0.000947,0.189942,0.000000,119.785767,0.000000,87.813296,0.507239,1,10,10,189.173495
20.366569,1763291301.871320,1763291269,0.448438,0.005916,-0.000265,0.186995,0.000000,119.430086,0.000000,87.813296,0.507239,1,10,10,188.352460
20.368566,1763291301.873319,1763291269,0.448438,0.006317,-0.000002,0.193277,0.000000,119.411539,0.000000,87.124564,0.507239,1,10,10,187.510502
20.370562,1763291301.875308,1763291269,0.448438,0.006741,0.000000,0.205014,0.000000,118.445341,0.000000,87.813296,0.507239,1,10,10,186.610354
20.372558,1763291301.877305,1763291269,0.448438,0.007169,0.000000,0.212475,0.000000,118.445341,0.000000,88.502027,0.507239,1,10,10,185.670130
20.374576,1763291301.879334,1763291269,0.448442,0.007597,0.000872,0.213713,0.000000,118.015536,0.344366,88.502027,0.507239,1,10,10,184.724413
20.376578,1763291301.881336,1763291269,0.448442,0.008032,0.000945,0.215079,0.000000,117.929742,-0.344366,87.468930,0.507239,1,10,10,183.783762
20.378578,1763291301.883337,1763291269,0.448438,0.008490,0.000039,0.221898,0.000000,117.497447,0.000000,87.813296,0.507239,1,10,10,182.809483
20.380579,1763291301.885338,1763291269,0.448438,0.008963,-0.000935,0.231921,0.000000,116.679141,0.000000,88.157661,0.507239,1,10,10,181.787195
20.382579,1763291301.887339,1763291269,0.448438,0.009432,-0.000039,0.235919,0.000000,116.725741,0.000000,88.502027,0.507239,1,10,10,180.743232
