time,sys_time,session_id,mode,trial,preload,threshold,window_s,fx_min_window
75.348158,1763296012.529698,1763295910,1,0,0,3.000000,0.200000,0.688732
83.835787,1763296021.017977,1763295910,1,1,0,3.000000,0.200000,0.000000
92.302739,1763296029.484818,1763295910,1,2,0,3.000000,0.200000,0.000000
100.792714,1763296037.974015,1763295910,1,3,0,3.000000,0.200000,-4.132390
109.243323,1763296046.425338,1763295910,1,4,0,3.000000,0.200000,-5.165488
117.741276,1763296054.922872,1763295910,1,5,0,3.000000,0.200000,2.066195
126.216122,1763296063.397404,1763295910,1,6,0,3.000000,0.200000,-1.033098
143.874296,1763296081.055941,1763295910,1,7,0,3.000000,0.200000,-0.688732
152.374999,1763296089.556405,1763295910,1,8,0,3.000000,0.200000,-2.754927
