time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,fcmd_x,fcmd_y,fs_x,fs_y
0.041178,1765280649.223782,1765280643,0.001245,0.000208,0.042506,0.001874,0.000000,0.000000,0.000000,0.000000
0.061152,1765280649.243721,1765280643,0.002169,0.000204,0.053350,0.000000,0.000000,0.000000,0.000000,0.000000
0.081139,1765280649.263695,1765280643,0.003365,0.000208,0.067510,0.000000,0.000000,0.000000,0.000000,0.000000
0.101177,1765280649.283753,1765280643,0.004781,0.000212,0.072726,0.000907,0.000000,0.000000,0.000000,0.000000
0.121272,1765280649.303894,1765280643,0.006242,0.000212,0.079546,0.000000,0.000000,0.000000,0.000000,0.000000
0.141266,1765280649.323877,1765280643,0.007695,0.000212,0.073968,0.000264,0.000000,0.000000,0.000000,0.000000
0.161276,1765280649.343887,1765280643,0.009027,0.000212,0.059242,0.000000,0.000000,0.000000,0.000000,0.000000
0.181285,1765280649.363895,1765280643,0.010152,0.000212,0.057035,0.000000,0.000000,0.000000,0.688732,-0.344366
0.201282,1765280649.383886,1765280643,0.011745,0.000212,0.106316,0.000000,0.000000,0.000000,7.920415,0.000000
0.221291,1765280649.403894,1765280643,0.012888,0.000212,0.042845,-0.000445,0.000000,0.000000,0.344366,0.000000
0.241263,1765280649.423858,1765280643,0.013361,0.000216,0.011113,0.000935,0.000000,0.000000,0.000000,0.000000
0.261380,1765280649.444014,1765280643,0.013354,0.000216,-0.000512,0.000011,0.000000,0.000000,-0.344366,0.000000
0.281394,1765280649.464027,1765280643,0.013357,0.000220,0.000000,0.000946,0.000000,0.000000,-1.033098,0.000000
0.301404,1765280649.484045,1765280643,0.013346,0.000220,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000
0.321416,1765280649.504050,1765280643,0.013339,0.000220,-0.001871,0.000000,0.000000,0.000000,0.344366,0.000000
0.341389,1765280649.523998,1765280643,0.013335,0.000216,-0.000140,-0.000946,0.000000,0.000000,0.000000,-0.688732
0.361360,1765280649.543949,1765280643,0.013339,0.000216,0.000000,-0.000907,0.000000,0.000000,0.000000,0.000000
0.381392,1765280649.563995,1765280643,0.013335,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.401402,1765280649.584005,1765280643,0.013335,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.421410,1765280649.604013,1765280643,0.013339,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.441419,1765280649.624022,1765280643,0.013339,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.461402,1765280649.643991,1765280643,0.013335,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.481407,1765280649.663996,1765280643,0.013339,0.000220,0.000946,0.000000,0.000000,0.000000,0.344366,0.000000
0.501427,1765280649.684022,1765280643,0.013339,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.521454,1765280649.704057,1765280643,0.013335,0.000220,-0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
0.541461,1765280649.724064,1765280643,0.013335,0.000220,0.000000,0.000000,0.000000,0.000000,0.344366,0.000000
0.561470,1765280649.744072,1765280643,0.013339,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.581479,1765280649.764081,1765280643,0.013339,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.601471,1765280649.784066,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688732
0.621494,1765280649.804096,1765280643,0.013335,0.000223,0.000000,0.000940,0.000000,0.000000,0.000000,0.000000
0.641512,1765280649.824131,1765280643,0.013339,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.661496,1765280649.844092,1765280643,0.013339,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.681519,1765280649.864121,1765280643,0.013335,0.000223,-0.000006,0.000000,0.000000,0.000000,0.000000,0.000000
0.701551,1765280649.884171,1765280643,0.013339,0.000223,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000
0.721508,1765280649.904098,1765280643,0.013339,0.000220,0.000000,-0.000265,0.000000,0.000000,0.000000,-0.688732
0.741526,1765280649.924122,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.761533,1765280649.944128,1765280643,0.013335,0.000223,-0.000000,0.000542,0.000000,0.000000,0.000000,0.000000
0.781557,1765280649.964159,1765280643,0.013339,0.000223,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000
0.801564,1765280649.984167,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.821548,1765280650.004138,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.841565,1765280650.024161,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.861574,1765280650.044170,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688732
0.881580,1765280650.064176,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.344366,0.000000
0.901592,1765280650.084188,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
0.921596,1765280650.104191,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.344366,0.000000
0.941583,1765280650.124169,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.961609,1765280650.144205,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688732
0.981539,1765280650.164093,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.001586,1765280650.184165,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.344366,0.000000
1.021551,1765280650.204109,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.344366,0.000000
1.041593,1765280650.224187,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.061558,1765280650.244115,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.081550,1765280650.264106,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.101555,1765280650.284114,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.121562,1765280650.304125,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688732
1.141569,1765280650.324136,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.161578,1765280650.344151,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.181582,1765280650.364154,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.201589,1765280650.384165,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.221594,1765280650.404170,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.241603,1765280650.424184,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.261607,1765280650.444173,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.281603,1765280650.464163,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.301614,1765280650.484180,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.321643,1765280650.504222,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.341668,1765280650.524257,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.361685,1765280650.544305,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.381707,1765280650.564338,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,-0.344366,0.000000
1.401716,1765280650.584348,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.421762,1765280650.604368,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.344366,0.000000
1.441786,1765280650.624398,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.461760,1765280650.644358,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.344366,0.000000
1.481790,1765280650.664394,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.501803,1765280650.684406,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.521813,1765280650.704416,1765280643,0.013339,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
