time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
14.971741,1765106012.890434,1765105624,1,1,-1.033098,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.973765,1765106012.890434,1765105624,1,1,0.000000,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.975767,1765106012.890434,1765105624,1,1,-1.033098,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.977767,1765106012.890434,1765105624,1,1,0.344366,1.721829,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.979802,1765106012.890434,1765105624,1,1,0.000000,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.981768,1765106012.890434,1765105624,1,1,0.000000,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.983770,1765106012.890434,1765105624,1,1,-1.033098,2.066195,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.985773,1765106012.890434,1765105624,1,1,-1.033098,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.987773,1765106012.890434,1765105624,1,1,-1.033098,2.066195,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.989775,1765106012.890434,1765105624,1,1,-0.344366,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.991775,1765106012.890434,1765105624,1,1,-1.033098,2.066195,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.993777,1765106012.890434,1765105624,1,1,0.000000,1.721829,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.995778,1765106012.890434,1765105624,1,1,0.000000,1.721829,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.997778,1765106012.890434,1765105624,1,1,-1.033098,1.721829,0.321033,0.000238,0.000000,0.000000,0.500000,0
14.999779,1765106012.890434,1765105624,1,1,0.344366,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
15.001758,1765106012.890434,1765105624,1,1,-1.033098,1.377463,0.321033,0.000238,0.000000,0.000000,0.500000,0
15.003758,1765106012.890434,1765105624,1,1,-1.033098,1.721829,0.321033,0.000238,0.000000,0.000000,0.500000,0
15.005792,1765106012.890434,1765105624,1,1,0.000000,1.721829,0.321033,0.000238,0.000000,0.000000,0.500000,0
15.007761,1765106012.890434,1765105624,1,1,-1.033098,1.721829,0.321033,0.000238,0.000000,0.000000,0.500000,0
15.009762,1765106012.890434,1765105624,1,1,-1.033098,2.066195,0.321033,0.000238,0.000000,0.000000,0.500000,0
15.011747,1765106012.890434,1765105624,1,1,0.000000,2.066195,0.321033,0.000238,0.000000,0.000000,0.500000,0
