time,sys_time,session_id,mode,trial,preload,threshold,window_s,fx_min_window
20.314640,1763291301.820429,1763291269,1,0,0,3.000000,0.200000,1.721829
28.781006,1763291310.286910,1763291269,1,1,0,3.000000,0.200000,1.721829
37.280458,1763291318.786513,1763291269,1,2,0,3.000000,0.200000,1.721829
45.795389,1763291327.300977,1763291269,1,3,0,3.000000,0.200000,-1.721829
54.281004,1763291335.786431,1763291269,1,4,0,3.000000,0.200000,-2.066195
