time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,fcmd_x,fcmd_y,fs_x,fs_y
0.041824,1765097662.394193,1765097654,0.000519,0.000484,0.004018,0.005045,0.000000,0.000000,0.000000,0.344366
0.061833,1765097662.414054,1765097654,0.000507,0.000469,0.002696,-0.000039,0.000000,0.000000,-0.688732,0.000000
0.081818,1765097662.434030,1765097654,0.000511,0.000473,-0.000872,0.000000,0.000000,0.000000,-0.688732,0.000000
0.101877,1765097662.454117,1765097654,0.000507,0.000477,0.000000,0.000682,0.000000,0.000000,-0.688732,0.000000
0.121806,1765097662.474004,1765097654,0.000511,0.000484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.141845,1765097662.494061,1765097654,0.000511,0.000484,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
0.161860,1765097662.514080,1765097654,0.000511,0.000481,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
0.181811,1765097662.534008,1765097654,0.000511,0.000481,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.201814,1765097662.554007,1765097654,0.000511,0.000481,0.000000,0.000000,0.000000,0.000000,-0.688732,0.344366
0.221863,1765097662.574080,1765097654,0.000511,0.000484,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
0.241839,1765097662.594043,1765097654,0.000511,0.000484,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.261873,1765097662.614094,1765097654,0.000511,0.000481,0.000000,-0.000011,0.000000,0.000000,0.000000,0.344366
0.281838,1765097662.634023,1765097654,0.000511,0.000481,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.301835,1765097662.654020,1765097654,0.000511,0.000481,0.000000,0.000000,0.000000,0.000000,0.688732,0.344366
0.321837,1765097662.674021,1765097654,0.000511,0.000484,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
0.341837,1765097662.694021,1765097654,0.000511,0.000488,0.000000,0.000000,0.000000,0.000000,-0.344366,0.000000
0.361868,1765097662.714067,1765097654,0.000511,0.000484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.381890,1765097662.734102,1765097654,0.000511,0.000481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.401871,1765097662.754080,1765097654,0.000511,0.000484,0.000000,0.000140,0.000000,0.000000,0.000000,0.344366
0.421880,1765097662.774092,1765097654,0.000511,0.000484,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.441878,1765097662.794083,1765097654,0.000515,0.000484,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.461998,1765097662.814260,1765097654,0.000511,0.000484,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.481895,1765097662.834100,1765097654,0.000515,0.000481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
