time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
7.328079,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.330072,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.332087,1765336366.617071,1765336347,1,1,-1.033098,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.334087,1765336366.617071,1765336347,1,1,0.000000,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.336075,1765336366.617071,1765336347,1,1,-1.721829,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.338070,1765336366.617071,1765336347,1,1,0.000000,2.066195,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.340077,1765336366.617071,1765336347,1,1,-1.033098,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.342094,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.344086,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.346077,1765336366.617071,1765336347,1,1,0.000000,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.348071,1765336366.617071,1765336347,1,1,-1.033098,1.033098,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.350073,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.352077,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.354092,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.356090,1765336366.617071,1765336347,1,1,0.000000,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.358092,1765336366.617071,1765336347,1,1,-1.033098,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.360078,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.362072,1765336366.617071,1765336347,1,1,-1.033098,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.364086,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.366077,1765336366.617071,1765336347,1,1,-1.033098,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.368082,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.370076,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.372092,1765336366.617071,1765336347,1,1,-1.033098,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.374074,1765336366.617071,1765336347,1,1,0.344366,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.376091,1765336366.617071,1765336347,1,1,0.000000,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.378082,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.380088,1765336366.617071,1765336347,1,1,-1.721829,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.382079,1765336366.617071,1765336347,1,1,-1.033098,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.384076,1765336366.617071,1765336347,1,1,0.000000,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.386079,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.388094,1765336366.617071,1765336347,1,1,-1.033098,2.066195,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.390079,1765336366.617071,1765336347,1,1,0.000000,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.392076,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.394079,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.396077,1765336366.617071,1765336347,1,1,-0.344366,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.398080,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.400094,1765336366.617071,1765336347,1,1,-1.033098,1.377463,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.402084,1765336366.617071,1765336347,1,1,-0.344366,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.404083,1765336366.617071,1765336347,1,1,0.000000,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.406085,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.408077,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.410098,1765336366.617071,1765336347,1,1,-1.033098,1.721829,0.321025,0.000136,0.000000,0.000000,0.500000,0
7.412100,1765336366.617071,1765336347,1,1,-1.033098,2.066195,0.321025,0.000136,0.000000,0.000000,0.500000,0
