time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,fcmd_x,fcmd_y,fs_x,fs_y
0.042250,1765347735.499442,1765347729,0.000537,0.000151,0.005453,-0.000446,0.000000,0.000000,0.000000,0.000000
0.062218,1765347735.519397,1765347729,0.000541,0.000155,0.001963,0.000944,0.000000,0.000000,0.000000,0.000000
0.082323,1765347735.539517,1765347729,0.000537,0.000155,-0.000945,0.000000,0.000000,0.000000,0.000000,0.000000
0.102328,1765347735.559524,1765347729,0.000534,0.000155,0.000000,0.000000,0.000000,0.000000,-1.033098,0.000000
0.122336,1765347735.579534,1765347729,0.000537,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.142356,1765347735.599562,1765347729,0.000537,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.162473,1765347735.619696,1765347729,0.000537,0.000159,0.000000,0.000682,0.000000,0.000000,0.000000,0.000000
0.182485,1765347735.639718,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.202470,1765347735.659690,1765347729,0.000537,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.222451,1765347735.679669,1765347729,0.000537,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.242496,1765347735.699719,1765347729,0.000537,0.000155,0.000786,0.000000,0.000000,0.000000,0.000000,0.000000
0.262448,1765347735.719650,1765347729,0.000537,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.282435,1765347735.739626,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.302473,1765347735.759675,1765347729,0.000537,0.000159,0.000000,0.000681,0.000000,0.000000,0.000000,0.000000
0.322438,1765347735.779619,1765347729,0.000537,0.000159,0.000671,0.000901,0.000000,0.000000,-0.688732,0.000000
0.342437,1765347735.799618,1765347729,0.000537,0.000155,0.000000,-0.000006,0.000000,0.000000,0.000000,0.000000
0.362441,1765347735.819621,1765347729,0.000537,0.000159,0.000000,0.000682,0.000000,0.000000,0.000000,0.000000
0.382431,1765347735.839607,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.402446,1765347735.859626,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.422446,1765347735.879626,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.442454,1765347735.899637,1765347729,0.000537,0.000155,0.000000,-0.000943,0.000000,0.000000,0.000000,0.000000
0.462441,1765347735.919619,1765347729,0.000537,0.000159,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000
0.482441,1765347735.939617,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.502446,1765347735.959626,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.522478,1765347735.979671,1765347729,0.000537,0.000159,-0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.542496,1765347735.999698,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.562463,1765347736.019643,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.582495,1765347736.039691,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.602528,1765347736.059742,1765347729,0.000537,0.000159,-0.000265,0.000000,0.000000,0.000000,0.000000,0.000000
0.622544,1765347736.079763,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.642557,1765347736.099783,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.662598,1765347736.119846,1765347729,0.000537,0.000159,0.000263,0.000000,0.000000,0.000000,0.000000,0.344366
0.682498,1765347736.139683,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.702499,1765347736.159681,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.722534,1765347736.179730,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.742526,1765347736.199726,1765347729,0.000537,0.000159,-0.000946,0.000000,0.000000,0.000000,0.000000,-0.344366
0.762584,1765347736.219796,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.782610,1765347736.239829,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.802626,1765347736.259851,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.822633,1765347736.279860,1765347729,0.000541,0.000159,0.000140,0.000000,0.000000,0.000000,0.000000,0.000000
0.842604,1765347736.299809,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.862577,1765347736.319772,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.882647,1765347736.339873,1765347729,0.000541,0.000159,0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
0.902587,1765347736.359781,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.922657,1765347736.379877,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.942648,1765347736.399860,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.962677,1765347736.419910,1765347729,0.000537,0.000159,-0.000872,0.000000,0.000000,0.000000,-0.344366,0.000000
0.982758,1765347736.439990,1765347729,0.000537,0.000159,-0.000265,0.000000,0.000000,0.000000,0.000000,0.000000
1.002621,1765347736.459807,1765347729,0.000537,0.000159,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
1.022619,1765347736.479798,1765347729,0.000537,0.000159,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000
1.042623,1765347736.499806,1765347729,0.000537,0.000159,0.000306,0.000000,0.000000,0.000000,0.000000,0.344366
1.062619,1765347736.519795,1765347729,0.000541,0.000159,-0.000542,0.000000,0.000000,0.000000,0.000000,0.000000
1.082643,1765347736.539829,1765347729,0.000537,0.000159,-0.000500,0.000000,0.000000,0.000000,0.000000,0.344366
1.102659,1765347736.559852,1765347729,0.000541,0.000159,0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
1.122670,1765347736.579869,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.142646,1765347736.599835,1765347729,0.000537,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.162692,1765347736.619900,1765347729,0.000537,0.000159,-0.000039,0.000000,0.000000,0.000000,0.000000,0.000000
1.182696,1765347736.639904,1765347729,0.000537,0.000159,-0.000872,0.000000,0.000000,0.000000,-0.688732,0.000000
1.202696,1765347736.659901,1765347729,0.000541,0.000159,0.000904,0.000000,0.000000,0.000000,0.000000,0.344366
1.222659,1765347736.679847,1765347729,0.000537,0.000159,-0.000542,0.000000,0.000000,0.000000,0.000000,0.000000
1.242662,1765347736.699847,1765347729,0.000537,0.000159,-0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
1.262692,1765347736.719887,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.282671,1765347736.739858,1765347729,0.000541,0.000159,0.000945,0.000000,0.000000,0.000000,0.000000,0.000000
1.302722,1765347736.759929,1765347729,0.000541,0.000159,0.000682,0.000000,0.000000,0.000000,0.000000,0.000000
1.322717,1765347736.779919,1765347729,0.000541,0.000159,0.000925,0.000000,0.000000,0.000000,0.000000,0.344366
1.342728,1765347736.799934,1765347729,0.000541,0.000159,0.000000,-0.000806,0.000000,0.000000,0.000000,-0.344366
1.362738,1765347736.819947,1765347729,0.000537,0.000159,-0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
1.382751,1765347736.839963,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
1.402713,1765347736.859911,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.422724,1765347736.879916,1765347729,0.000541,0.000163,0.000000,0.000907,0.000000,0.000000,0.000000,0.000000
1.442741,1765347736.899937,1765347729,0.000537,0.000159,-0.000306,-0.000000,0.000000,0.000000,0.000000,0.000000
1.462738,1765347736.919935,1765347729,0.000541,0.000163,0.000000,0.000806,0.000000,0.000000,0.000000,-0.344366
1.482792,1765347736.940020,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.502784,1765347736.959996,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.522833,1765347736.980072,1765347729,0.000541,0.000159,0.000000,-0.000140,0.000000,0.000000,0.000000,0.344366
1.542811,1765347737.000043,1765347729,0.000541,0.000159,0.000000,-0.000945,0.000000,0.000000,0.000000,0.000000
1.562771,1765347737.019957,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.582769,1765347737.039969,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.602760,1765347737.059949,1765347729,0.000541,0.000159,0.000000,-0.000679,0.000000,0.000000,0.000000,0.000000
1.622831,1765347737.080059,1765347729,0.000541,0.000163,0.000000,0.000946,0.000000,0.000000,0.000000,0.000000
1.642821,1765347737.100038,1765347729,0.000541,0.000163,0.000000,0.000943,0.000000,0.000000,0.000000,-0.344366
1.662795,1765347737.119991,1765347729,0.000541,0.000159,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000
1.682774,1765347737.139961,1765347729,0.000541,0.000163,-0.000425,0.000806,0.000000,0.000000,0.000000,0.344366
1.702780,1765347737.159969,1765347729,0.000541,0.000163,0.000000,0.000907,0.000000,0.000000,0.000000,0.000000
1.722789,1765347737.179981,1765347729,0.000541,0.000163,0.000000,0.000767,0.000000,0.000000,0.000000,0.000000
1.742794,1765347737.199989,1765347729,0.000541,0.000163,0.000922,0.000800,0.000000,0.000000,0.000000,0.000000
1.762799,1765347737.219990,1765347729,0.000541,0.000159,0.000006,-0.000806,0.000000,0.000000,0.000000,0.000000
1.782801,1765347737.239990,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.802803,1765347737.259992,1765347729,0.000541,0.000163,0.000000,0.000000,0.000000,0.000000,-1.033098,0.000000
1.822810,1765347737.280004,1765347729,0.000541,0.000163,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000
1.842873,1765347737.300092,1765347729,0.000541,0.000159,0.000000,-0.000896,0.000000,0.000000,0.000000,0.000000
1.862891,1765347737.320113,1765347729,0.000541,0.000159,0.000000,-0.000806,0.000000,0.000000,0.000000,0.000000
1.882897,1765347737.340120,1765347729,0.000541,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
1.902885,1765347737.360097,1765347729,0.000541,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.922906,1765347737.380131,1765347729,0.000541,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
1.942908,1765347737.400124,1765347729,0.000541,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.962876,1765347737.420075,1765347729,0.000541,0.000159,0.000000,-0.000946,0.000000,0.000000,0.000000,0.000000
1.982846,1765347737.440031,1765347729,0.000541,0.000159,0.000000,-0.000682,0.000000,0.000000,0.000000,0.000000
2.002890,1765347737.460095,1765347729,0.000541,0.000163,0.000000,0.000039,0.000000,0.000000,0.000000,0.000000
2.022864,1765347737.480049,1765347729,0.000541,0.000163,0.000000,0.000945,0.000000,0.000000,0.000000,0.000000
2.042927,1765347737.500151,1765347729,0.000541,0.000163,0.000000,0.000259,0.000000,0.000000,0.000000,0.000000
2.062884,1765347737.520077,1765347729,0.000541,0.000159,0.000000,-0.000003,0.000000,0.000000,0.000000,-0.344366
2.082914,1765347737.540125,1765347729,0.000541,0.000159,0.000000,-0.000942,0.000000,0.000000,0.000000,0.344366
2.102889,1765347737.560084,1765347729,0.000541,0.000163,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000
2.122891,1765347737.580091,1765347729,0.000541,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.142938,1765347737.600159,1765347729,0.000541,0.000163,0.000000,0.000767,0.000000,0.000000,0.000000,0.000000
2.162940,1765347737.620162,1765347729,0.000541,0.000159,0.000000,-0.000944,0.000000,0.000000,0.000000,0.000000
2.182945,1765347737.640166,1765347729,0.000541,0.000159,0.000000,-0.000930,0.000000,0.000000,0.000000,0.000000
2.202948,1765347737.660168,1765347729,0.000541,0.000163,0.000000,0.000039,0.000000,0.000000,0.000000,0.000000
2.223040,1765347737.680316,1765347729,0.000541,0.000163,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000
2.243032,1765347737.700270,1765347729,0.000541,0.000163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
