time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,threshold,window_s
17.594003,1763298865.889742,1763298722,1,0,3.788025,3.443659,0.448563,0.000273,0.000000,0.000000,3.000000,0.200000
17.596024,1763298865.889742,1763298722,1,0,3.099293,3.788025,0.448563,0.000273,0.000000,0.000000,3.000000,0.200000
17.598037,1763298865.889742,1763298722,1,0,3.099293,3.788025,0.448563,0.000273,0.000000,0.000000,3.000000,0.200000
17.600061,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000273,0.000000,0.000000,3.000000,0.200000
17.602060,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448563,0.000276,0.000000,0.000940,3.000000,0.200000
17.604066,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448563,0.000276,0.000000,0.000946,3.000000,0.200000
17.605972,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000276,0.000000,0.000003,3.000000,0.200000
17.607967,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000276,0.000000,0.000000,3.000000,0.200000
17.610093,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448563,0.000276,0.000000,0.000000,3.000000,0.200000
17.612089,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448563,0.000280,0.000000,0.000945,3.000000,0.200000
17.614093,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000280,0.000000,0.000946,3.000000,0.200000
17.615992,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000284,0.000000,0.000961,3.000000,0.200000
17.618091,1763298865.889742,1763298722,1,0,2.410561,2.410561,0.448563,0.000288,0.000000,0.001753,3.000000,0.200000
17.619987,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000288,0.000000,0.000951,3.000000,0.200000
17.621979,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000288,0.000000,0.000140,3.000000,0.200000
17.624091,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000291,0.000000,0.000944,3.000000,0.200000
17.626093,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448563,0.000295,0.000000,0.001408,3.000000,0.200000
17.628206,1763298865.889742,1763298722,1,0,3.788025,3.443659,0.448563,0.000299,0.000000,0.001887,3.000000,0.200000
17.629977,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000303,0.000000,0.001892,3.000000,0.200000
17.632074,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000307,0.000000,0.001858,3.000000,0.200000
17.634083,1763298865.889742,1763298722,1,0,3.788025,2.754927,0.448563,0.000310,0.000000,0.001701,3.000000,0.200000
17.636083,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000314,0.000000,0.001887,3.000000,0.200000
17.638055,1763298865.889742,1763298722,1,0,3.788025,2.754927,0.448563,0.000318,0.000000,0.002016,3.000000,0.200000
17.640060,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000322,0.000000,0.002018,3.000000,0.200000
17.642070,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000326,0.000000,0.001994,3.000000,0.200000
17.644068,1763298865.889742,1763298722,1,0,3.788025,2.754927,0.448563,0.000329,0.000000,0.002022,3.000000,0.200000
17.646069,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000333,0.000000,0.002592,3.000000,0.200000
17.648046,1763298865.889742,1763298722,1,0,3.443659,3.443659,0.448563,0.000341,0.000000,0.002257,3.000000,0.200000
17.650051,1763298865.889742,1763298722,1,0,3.443659,2.754927,0.448563,0.000344,0.000000,0.002019,3.000000,0.200000
17.652056,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000348,0.000000,0.001893,3.000000,0.200000
17.654060,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000352,0.000000,0.001883,3.000000,0.200000
17.656059,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000352,0.000000,0.001655,3.000000,0.200000
17.658055,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000356,0.000000,0.001891,3.000000,0.200000
17.660060,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000360,0.000000,0.001447,3.000000,0.200000
17.662061,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000363,0.000000,0.001429,3.000000,0.200000
17.664062,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448563,0.000363,0.000000,0.001395,3.000000,0.200000
17.666064,1763298865.889742,1763298722,1,0,3.788025,2.754927,0.448563,0.000367,0.000000,0.000964,3.000000,0.200000
17.668064,1763298865.889742,1763298722,1,0,3.788025,3.443659,0.448563,0.000371,0.000000,0.001190,3.000000,0.200000
17.670064,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448563,0.000371,0.000000,0.001629,3.000000,0.200000
17.672069,1763298865.889742,1763298722,1,0,2.754927,3.443659,0.448559,0.000375,-0.000806,0.000965,3.000000,0.200000
17.674067,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448559,0.000375,-0.000945,0.000946,3.000000,0.200000
17.676068,1763298865.889742,1763298722,1,0,3.788025,2.754927,0.448559,0.000379,-0.000265,0.000946,3.000000,0.200000
17.678068,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448559,0.000379,0.000000,0.000500,3.000000,0.200000
17.680146,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448559,0.000382,0.000000,0.000910,3.000000,0.200000
17.682045,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448559,0.000382,0.000000,0.000946,3.000000,0.200000
17.684049,1763298865.889742,1763298722,1,0,2.754927,2.754927,0.448559,0.000382,0.000000,0.000039,3.000000,0.200000
17.686054,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448559,0.000382,0.000000,0.000446,3.000000,0.200000
17.688054,1763298865.889742,1763298722,1,0,3.788025,3.443659,0.448559,0.000386,0.000000,0.000940,3.000000,0.200000
17.690055,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448559,0.000386,0.000000,0.000500,3.000000,0.200000
17.692056,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448559,0.000386,0.000000,0.000003,3.000000,0.200000
17.694056,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448559,0.000386,0.000000,0.000000,3.000000,0.200000
17.696057,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448559,0.000386,0.000000,0.000000,3.000000,0.200000
17.698058,1763298865.889742,1763298722,1,0,3.443659,3.443659,0.448559,0.000390,0.000000,0.000935,3.000000,0.200000
17.700061,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000390,0.000682,0.000946,3.000000,0.200000
17.702061,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000390,0.000945,0.000011,3.000000,0.200000
17.704056,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000390,0.000140,0.000000,3.000000,0.200000
17.706059,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000390,0.000000,0.000000,3.000000,0.200000
17.708060,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000394,0.000000,0.000935,3.000000,0.200000
17.710062,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000394,0.000000,0.000946,3.000000,0.200000
17.712056,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000394,0.000000,0.000011,3.000000,0.200000
17.714121,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448563,0.000397,0.000000,0.000806,3.000000,0.200000
17.715989,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000397,0.000000,0.000945,3.000000,0.200000
17.717984,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000397,0.000000,0.000265,3.000000,0.200000
17.719986,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000401,0.000000,0.000937,3.000000,0.200000
17.721990,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448563,0.000401,0.000000,0.000946,3.000000,0.200000
17.724018,1763298865.889742,1763298722,1,0,3.099293,2.410561,0.448563,0.000405,0.000000,0.000949,3.000000,0.200000
17.726093,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000409,0.000000,0.001307,3.000000,0.200000
17.728104,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448563,0.000409,0.000000,0.000946,3.000000,0.200000
17.730135,1763298865.889742,1763298722,1,0,2.754927,2.754927,0.448563,0.000413,0.000000,0.001012,3.000000,0.200000
17.732106,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448563,0.000413,0.000000,0.000947,3.000000,0.200000
17.734107,1763298865.889742,1763298722,1,0,3.099293,2.410561,0.448563,0.000416,0.000000,0.001012,3.000000,0.200000
17.736108,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448566,0.000416,0.000943,0.000946,3.000000,0.200000
17.738108,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448566,0.000420,0.000946,0.000880,3.000000,0.200000
17.740110,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448566,0.000420,0.000021,0.000946,3.000000,0.200000
17.742111,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448566,0.000424,0.000000,0.000946,3.000000,0.200000
17.744112,1763298865.889742,1763298722,1,0,2.754927,3.443659,0.448566,0.000424,0.000000,0.000946,3.000000,0.200000
17.746114,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448566,0.000424,0.000000,0.000074,3.000000,0.200000
17.748107,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448566,0.000428,0.000000,0.000907,3.000000,0.200000
17.750115,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448566,0.000428,0.000000,0.000945,3.000000,0.200000
17.752115,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448566,0.000428,0.000000,0.000500,3.000000,0.200000
17.754103,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448570,0.000428,0.000946,0.000003,3.000000,0.200000
17.756106,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448570,0.000431,0.000074,0.000946,3.000000,0.200000
17.758107,1763298865.889742,1763298722,1,0,1.721829,2.754927,0.448570,0.000431,0.000006,0.000946,3.000000,0.200000
17.760107,1763298865.889742,1763298722,1,0,3.443659,2.754927,0.448574,0.000431,0.000926,0.000449,3.000000,0.200000
17.762108,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448574,0.000435,0.000946,0.000943,3.000000,0.200000
17.764109,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448574,0.000435,0.000001,0.000500,3.000000,0.200000
17.766110,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448574,0.000435,0.000000,0.000003,3.000000,0.200000
17.768111,1763298865.889742,1763298722,1,0,2.754927,3.443659,0.448574,0.000435,0.000000,0.000000,3.000000,0.200000
17.770112,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448574,0.000435,0.000000,0.000446,3.000000,0.200000
17.772113,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448574,0.000439,0.000000,0.000943,3.000000,0.200000
17.774114,1763298865.889742,1763298722,1,0,3.443659,2.754927,0.448574,0.000439,0.000000,0.000500,3.000000,0.200000
17.776114,1763298865.889742,1763298722,1,0,2.410561,3.443659,0.448578,0.000439,0.000943,0.000003,3.000000,0.200000
17.778115,1763298865.889742,1763298722,1,0,3.099293,3.443659,0.448578,0.000439,0.000946,0.000000,3.000000,0.200000
17.780143,1763298865.889742,1763298722,1,0,2.754927,3.443659,0.448578,0.000443,0.000074,0.000907,3.000000,0.200000
17.782117,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448578,0.000443,0.000000,0.000946,3.000000,0.200000
17.784118,1763298865.889742,1763298722,1,0,2.410561,3.788025,0.448578,0.000443,0.000000,0.000039,3.000000,0.200000
17.786119,1763298865.889742,1763298722,1,0,3.443659,2.754927,0.448578,0.000443,0.000000,0.000000,3.000000,0.200000
17.788120,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448578,0.000447,0.000000,0.000907,3.000000,0.200000
17.790121,1763298865.889742,1763298722,1,0,2.410561,2.754927,0.448578,0.000447,0.000000,0.000946,3.000000,0.200000
17.792122,1763298865.889742,1763298722,1,0,3.099293,2.754927,0.448574,0.000450,-0.000907,0.000911,3.000000,0.200000
25.581879,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.583879,1763298873.877771,1763298722,1,1,-2.066195,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.585879,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.587881,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.589881,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.591881,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.593882,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.595882,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.597884,1763298873.877771,1763298722,1,1,-2.410561,-8.264781,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.599884,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.601886,1763298873.877771,1763298722,1,1,-2.410561,-7.231683,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.603886,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.605888,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.607888,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.609888,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.611889,1763298873.877771,1763298722,1,1,-2.410561,-7.576049,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.613890,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.615891,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.617891,1763298873.877771,1763298722,1,1,-2.410561,-7.576049,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.619892,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.621902,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.623866,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.625821,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.627821,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.629874,1763298873.877771,1763298722,1,1,-2.410561,-7.576049,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.631875,1763298873.877771,1763298722,1,1,-2.410561,-7.576049,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.633876,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.635880,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.637886,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.639887,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.641887,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.643888,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.645900,1763298873.877771,1763298722,1,1,-2.410561,-7.576049,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.647916,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.649929,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.651930,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.653963,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.655997,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.657989,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.659875,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.661914,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.664010,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.665916,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.667916,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.669916,1763298873.877771,1763298722,1,1,-2.410561,-7.576049,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.672003,1763298873.877771,1763298722,1,1,-2.066195,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.673919,1763298873.877771,1763298722,1,1,-2.410561,-7.576049,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.675919,1763298873.877771,1763298722,1,1,-2.066195,-7.231683,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.677920,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.679973,1763298873.877771,1763298722,1,1,-2.066195,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.681921,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.683922,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.685923,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.687916,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.689966,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.692035,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.694070,1763298873.877771,1763298722,1,1,-2.410561,-7.576049,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.696061,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.698056,1763298873.877771,1763298722,1,1,-2.410561,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.700064,1763298873.877771,1763298722,1,1,-2.410561,-8.609147,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
25.702070,1763298873.877771,1763298722,1,1,-3.099293,-7.920415,0.451364,0.006011,0.000000,0.000000,3.000000,0.200000
