time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
7.890602,1763959816.639665,1763959792,1,1,-3.788025,1.033098,0.454002,0.000204,0.000000,0.000935,0.500000,0
7.892603,1763959816.639665,1763959792,1,1,-3.788025,2.066195,0.454002,0.000204,0.000000,0.000946,0.500000,0
7.894605,1763959816.639665,1763959792,1,1,-3.788025,1.377463,0.454002,0.000204,0.000000,0.000011,0.500000,0
7.896606,1763959816.639665,1763959792,1,1,-3.099293,1.033098,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.898606,1763959816.639665,1763959792,1,1,-3.788025,1.033098,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.900619,1763959816.639665,1763959792,1,1,-3.788025,1.377463,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.902637,1763959816.639665,1763959792,1,1,-3.443659,1.033098,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.904660,1763959816.639665,1763959792,1,1,-3.788025,1.033098,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.906691,1763959816.639665,1763959792,1,1,-3.099293,1.377463,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.908664,1763959816.639665,1763959792,1,1,-3.099293,1.377463,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.910666,1763959816.639665,1763959792,1,1,-3.443659,1.377463,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.912666,1763959816.639665,1763959792,1,1,-2.410561,1.033098,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.914668,1763959816.639665,1763959792,1,1,-3.443659,1.377463,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.916670,1763959816.639665,1763959792,1,1,-3.099293,1.377463,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.918668,1763959816.639665,1763959792,1,1,-2.410561,1.377463,0.454002,0.000204,0.000000,0.000000,0.500000,0
7.920672,1763959816.639665,1763959792,1,1,-3.443659,1.377463,0.454002,0.000204,0.000000,0.000000,0.500000,0
