time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
7.528832,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.530838,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.532851,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.534848,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.536847,1765337606.008535,1765337571,1,1,-1.721829,1.721829,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.538851,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.540848,1765337606.008535,1765337571,1,1,-1.721829,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.542855,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.544853,1765337606.008535,1765337571,1,1,-2.410561,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.546848,1765337606.008535,1765337571,1,1,-1.721829,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.548851,1765337606.008535,1765337571,1,1,-1.033098,1.721829,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.550852,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.552835,1765337606.008535,1765337571,1,1,-2.410561,1.033098,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.554851,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.556839,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.558855,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.560851,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.562858,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.564854,1765337606.008535,1765337571,1,1,-1.033098,1.033098,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.566862,1765337606.008535,1765337571,1,1,-1.721829,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.568859,1765337606.008535,1765337571,1,1,-1.033098,1.721829,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.570859,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.572846,1765337606.008535,1765337571,1,1,-1.721829,1.033098,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.574837,1765337606.008535,1765337571,1,1,-2.410561,1.721829,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.576836,1765337606.008535,1765337571,1,1,-1.033098,1.721829,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.578848,1765337606.008535,1765337571,1,1,-1.721829,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.580854,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.582857,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.584853,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.586855,1765337606.008535,1765337571,1,1,-1.721829,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.588850,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.590842,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.592845,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.594869,1765337606.008535,1765337571,1,1,-1.721829,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.596857,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.598840,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.600859,1765337606.008535,1765337571,1,1,-1.721829,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.602857,1765337606.008535,1765337571,1,1,-1.033098,1.721829,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.604849,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.606857,1765337606.008535,1765337571,1,1,-1.721829,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.608844,1765337606.008535,1765337571,1,1,-1.721829,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.610851,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.612856,1765337606.008535,1765337571,1,1,-2.410561,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.614866,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.616840,1765337606.008535,1765337571,1,1,-1.721829,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.618849,1765337606.008535,1765337571,1,1,-1.033098,2.066195,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.620844,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.622858,1765337606.008535,1765337571,1,1,-1.721829,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.624848,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.626862,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.628846,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.630844,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.632840,1765337606.008535,1765337571,1,1,-1.033098,1.377463,0.321423,0.000208,0.000000,0.000000,0.500000,0
7.634847,1765337606.008535,1765337571,1,1,-1.033098,1.033098,0.321423,0.000208,0.000000,0.000000,0.500000,0
