time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
7.203662,1765338850.685844,1765338828,0.321370,0.000265,0.000945,0.000039,0.000000,50.000000,-1.721829,1.377463,0.500000,1,10,10,0.000000
7.205655,1765338850.687774,1765338828,0.321370,0.000261,0.000011,-0.000872,0.000000,50.000000,-1.033098,1.033098,0.500000,1,10,10,0.000000
7.207648,1765338850.689763,1765338828,0.321370,0.000261,0.000000,0.002561,0.000000,50.000000,0.000000,46.145026,0.500000,1,10,10,0.000000
7.209644,1765338850.691755,1765338828,0.321370,0.000299,0.000000,0.019038,0.000000,50.000000,0.000000,47.178124,0.500000,1,10,10,0.000000
7.211642,1765338850.693764,1765338828,0.321374,0.000496,0.000907,0.069979,0.000000,50.000000,0.000000,49.244319,0.500000,1,10,10,0.000000
7.213642,1765338850.695751,1765338828,0.321381,0.000655,0.002352,0.083303,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,0.000000
7.215670,1765338850.697792,1765338828,0.321385,0.000678,0.002139,0.031460,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.217652,1765338850.699764,1765338828,0.321389,0.000655,0.002338,-0.002171,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,0.000000
7.219640,1765338850.701744,1765338828,0.321389,0.000738,0.001214,0.027474,0.000000,50.000000,0.344366,52.343612,0.500000,1,10,10,0.000000
7.221660,1765338850.703775,1765338828,0.321392,0.000897,0.001011,0.066473,0.000000,50.000000,0.000000,49.933050,0.500000,1,10,10,0.000000
7.223658,1765338850.705775,1765338828,0.321392,0.001041,0.000259,0.058961,0.000000,50.000000,0.000000,49.244319,0.500000,1,10,10,0.000000
7.225650,1765338850.707766,1765338828,0.321392,0.001079,0.000020,0.042261,0.000000,50.000000,0.000000,51.999246,0.500000,1,10,10,0.000000
7.227686,1765338850.709807,1765338828,0.321389,0.001189,-0.002299,0.050556,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.229648,1765338850.711761,1765338828,0.321385,0.001366,-0.001900,0.077956,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,0.000000
7.231644,1765338850.713753,1765338828,0.321389,0.001529,0.000785,0.082748,0.000000,50.000000,0.344366,56.820368,0.500000,1,10,10,0.000000
7.233656,1765338850.715768,1765338828,0.321392,0.001703,0.001871,0.061503,0.000000,50.000000,0.344366,56.131636,0.500000,1,10,10,0.000000
7.235642,1765338850.717744,1765338828,0.321392,0.001775,0.001891,0.064929,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.237655,1765338850.719766,1765338828,0.321392,0.001961,0.000146,0.083739,0.000000,50.000000,0.000000,55.787270,0.500000,1,10,10,0.000000
7.239641,1765338850.721742,1765338828,0.321389,0.002150,-0.000924,0.093223,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,0.000000
7.241654,1765338850.723763,1765338828,0.321389,0.002320,-0.000946,0.088944,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.243642,1765338850.725743,1765338828,0.321389,0.002494,-0.000002,0.087288,0.000000,50.000000,0.688732,56.476002,0.500000,1,10,10,0.000000
7.245652,1765338850.727759,1765338828,0.321389,0.002695,0.000000,0.096858,0.000000,50.000000,0.000000,56.820368,0.500000,1,10,10,3.248031
7.247651,1765338850.729758,1765338828,0.321389,0.002922,0.000000,0.108831,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,3.555348
