time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,fcmd_x,fcmd_y,fs_x,fs_y
0.138237,1763962645.971321,1763962639,0.000534,0.000000,-0.000682,0.000000,0.000000,0.000000,0.000000,0.000000
0.158218,1763962645.991273,1763962639,0.000530,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.178274,1763962646.011352,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.198398,1763962646.031500,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.218290,1763962646.051328,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.238316,1763962646.071368,1763962639,0.000530,0.000000,-0.000940,0.000000,0.000000,0.000000,0.000000,0.000000
0.258370,1763962646.091446,1763962639,0.000534,0.000000,0.000925,0.000000,0.000000,0.000000,0.000000,0.000000
0.278316,1763962646.111373,1763962639,0.000530,0.000000,-0.000925,0.000000,0.000000,0.000000,0.000000,0.000000
0.298394,1763962646.131482,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.318333,1763962646.151389,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.338316,1763962646.171350,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.358332,1763962646.191371,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.378328,1763962646.211364,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.398331,1763962646.231368,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.418320,1763962646.251351,1763962639,0.000530,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.438334,1763962646.271370,1763962639,0.000530,0.000000,-0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
0.458362,1763962646.291411,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.478383,1763962646.311441,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.498384,1763962646.331440,1763962639,0.000534,0.000000,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000
0.518401,1763962646.351452,1763962639,0.000534,0.000000,-0.000671,0.000000,0.000000,0.000000,0.000000,0.000000
0.538426,1763962646.371489,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.558407,1763962646.391460,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.578441,1763962646.411515,1763962639,0.000534,0.000000,0.000679,0.000000,0.000000,0.000000,0.000000,0.000000
0.598426,1763962646.431486,1763962639,0.000530,0.000000,-0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
0.618401,1763962646.451435,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.638478,1763962646.471552,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.658496,1763962646.491575,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
0.678522,1763962646.511606,1763962639,0.000530,0.000000,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000
0.698517,1763962646.531594,1763962639,0.000530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.718511,1763962646.551582,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.738525,1763962646.571608,1763962639,0.000530,0.000000,-0.000925,0.000000,0.000000,0.000000,0.000000,0.000000
0.758526,1763962646.591600,1763962639,0.000530,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.778545,1763962646.611622,1763962639,0.000534,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000
0.798533,1763962646.631603,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,-0.688732,0.000000
0.818539,1763962646.651608,1763962639,0.000530,0.000000,-0.000935,0.000000,0.000000,0.000000,0.000000,0.000000
0.838546,1763962646.671615,1763962639,0.000530,0.000000,-0.000935,0.000000,0.000000,0.000000,-0.688732,0.000000
0.858552,1763962646.691622,1763962639,0.000534,0.000000,0.000264,0.000000,0.000000,0.000000,0.000000,0.000000
0.878516,1763962646.711570,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.898583,1763962646.731663,1763962639,0.000530,0.000000,-0.000140,0.000000,0.000000,0.000000,0.000000,0.000000
0.918554,1763962646.751610,1763962639,0.000534,0.000000,0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
0.938530,1763962646.771572,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.958563,1763962646.791623,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366,0.000000
0.978572,1763962646.811632,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.998619,1763962646.831673,1763962639,0.000534,0.000000,0.000946,0.000000,0.000000,0.000000,0.000000,0.000000
1.018557,1763962646.851605,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.038557,1763962646.871604,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.058540,1763962646.891581,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.078589,1763962646.911648,1763962639,0.000534,0.000000,-0.000021,0.000000,0.000000,0.000000,0.000000,0.000000
1.098603,1763962646.931668,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.118595,1763962646.951652,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.138612,1763962646.971696,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.158552,1763962646.991582,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.178570,1763962647.011608,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.198578,1763962647.031619,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.218596,1763962647.051645,1763962639,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
