time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,fcmd_x,fcmd_y,fs_x,fs_y
0.041323,1765106934.141820,1765106928,0.000537,0.000159,0.005534,-0.000946,0.000000,0.000000,-0.688732,0.000000
0.061291,1765106934.161668,1765106928,0.000541,0.000163,0.002353,0.000021,0.000000,0.000000,-0.344366,0.000000
0.081212,1765106934.181515,1765106928,0.000534,0.000163,-0.000682,0.000000,0.000000,0.000000,-0.688732,0.000000
0.101222,1765106934.201527,1765106928,0.000530,0.000163,0.000000,-0.000872,0.000000,0.000000,-0.344366,0.000000
0.121229,1765106934.221534,1765106928,0.000534,0.000167,0.000000,0.000907,0.000000,0.000000,-0.688732,0.000000
0.141234,1765106934.241541,1765106928,0.000534,0.000163,-0.000074,-0.000935,0.000000,0.000000,-0.344366,0.000000
0.161273,1765106934.261603,1765106928,0.000534,0.000167,0.000000,0.000000,0.000000,0.000000,-0.344366,0.344366
0.181250,1765106934.281561,1765106928,0.000534,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.201283,1765106934.301615,1765106928,0.000537,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.221304,1765106934.321634,1765106928,0.000537,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.241325,1765106934.341658,1765106928,0.000534,0.000167,0.000000,0.000000,0.000000,0.000000,-0.688732,0.344366
0.261409,1765106934.361788,1765106928,0.000537,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.281301,1765106934.381604,1765106928,0.000537,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.301300,1765106934.401599,1765106928,0.000537,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.321318,1765106934.421626,1765106928,0.000537,0.000167,0.000021,0.000000,0.000000,0.000000,0.000000,0.344366
0.341309,1765106934.441609,1765106928,0.000537,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.361344,1765106934.461664,1765106928,0.000537,0.000167,-0.000869,0.000000,0.000000,0.000000,0.000000,0.000000
0.381414,1765106934.481799,1765106928,0.000537,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.401357,1765106934.501687,1765106928,0.000537,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
