time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
81.784849,1763949996.338881,1763949588,1,1,0.688732,-0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.786857,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.788864,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447753,0.000678,-0.000682,0.000000,0.500000,0
81.790869,1763949996.338881,1763949588,1,1,1.377463,0.344366,0.447753,0.000678,-0.000945,0.000000,0.500000,0
81.792869,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447753,0.000678,-0.000140,0.000000,0.500000,0
81.794870,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.796875,1763949996.338881,1763949588,1,1,0.000000,0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.798876,1763949996.338881,1763949588,1,1,1.377463,0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.800876,1763949996.338881,1763949588,1,1,0.688732,0.688732,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.802890,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.804877,1763949996.338881,1763949588,1,1,1.377463,-0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.806877,1763949996.338881,1763949588,1,1,1.377463,-0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.808884,1763949996.338881,1763949588,1,1,1.377463,-0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.810885,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.812885,1763949996.338881,1763949588,1,1,1.377463,0.344366,0.447753,0.000678,0.000000,0.000000,0.500000,0
81.814886,1763949996.338881,1763949588,1,1,1.377463,-0.344366,0.447756,0.000678,0.000944,0.000000,0.500000,0
81.816893,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000264,0.000000,0.500000,0
81.818893,1763949996.338881,1763949588,1,1,0.688732,0.000000,0.447756,0.000678,0.000021,0.000000,0.500000,0
81.820894,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.822895,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.824895,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.826896,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,-0.000446,0.000000,0.500000,0
81.828914,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447753,0.000678,-0.000943,0.000000,0.500000,0
81.830897,1763949996.338881,1763949588,1,1,0.688732,0.000000,0.447753,0.000678,-0.000500,0.000000,0.500000,0
81.832898,1763949996.338881,1763949588,1,1,0.688732,1.377463,0.447756,0.000678,0.000806,0.000000,0.500000,0
81.834907,1763949996.338881,1763949588,1,1,1.377463,0.344366,0.447756,0.000678,0.000940,0.000000,0.500000,0
81.836907,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000946,0.000000,0.500000,0
81.838908,1763949996.338881,1763949588,1,1,1.377463,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.840908,1763949996.338881,1763949588,1,1,1.377463,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.842910,1763949996.338881,1763949588,1,1,1.377463,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.844921,1763949996.338881,1763949588,1,1,0.688732,0.688732,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.846922,1763949996.338881,1763949588,1,1,0.688732,-0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.848924,1763949996.338881,1763949588,1,1,1.377463,-0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.850923,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.852924,1763949996.338881,1763949588,1,1,0.688732,1.377463,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.854945,1763949996.338881,1763949588,1,1,1.377463,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.856925,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000000,0.000000,0.500000,0
81.858926,1763949996.338881,1763949588,1,1,0.688732,-0.344366,0.447756,0.000678,-0.000446,0.000000,0.500000,0
81.860927,1763949996.338881,1763949588,1,1,0.688732,0.000000,0.447753,0.000678,-0.000925,0.000000,0.500000,0
81.862927,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447753,0.000678,-0.000946,0.000000,0.500000,0
81.864927,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447753,0.000678,-0.000039,0.000000,0.500000,0
81.866929,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000925,0.000000,0.500000,0
81.868930,1763949996.338881,1763949588,1,1,0.688732,0.344366,0.447756,0.000678,0.000946,0.000000,0.500000,0
81.870929,1763949996.338881,1763949588,1,1,0.688732,-0.344366,0.447756,0.000678,0.000264,0.000000,0.500000,0
81.872930,1763949996.338881,1763949588,1,1,0.000000,0.344366,0.447756,0.000678,0.000001,0.000000,0.500000,0
