time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
17.078020,1765348251.044711,1765348209,1,1,-3.443659,1.377463,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.080011,1765348251.044711,1765348209,1,1,-3.099293,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.082040,1765348251.044711,1765348209,1,1,-2.410561,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.084035,1765348251.044711,1765348209,1,1,-3.443659,1.377463,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.086052,1765348251.044711,1765348209,1,1,-3.443659,1.721829,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.088025,1765348251.044711,1765348209,1,1,-2.410561,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.089990,1765348251.044711,1765348209,1,1,-2.410561,1.377463,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.092025,1765348251.044711,1765348209,1,1,-2.066195,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.094042,1765348251.044711,1765348209,1,1,-2.410561,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.096056,1765348251.044711,1765348209,1,1,-3.443659,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.098040,1765348251.044711,1765348209,1,1,-2.410561,1.721829,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.100046,1765348251.044711,1765348209,1,1,-2.066195,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.102020,1765348251.044711,1765348209,1,1,-3.443659,1.377463,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.103996,1765348251.044711,1765348209,1,1,-2.066195,1.721829,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.105966,1765348251.044711,1765348209,1,1,-2.066195,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.107961,1765348251.044711,1765348209,1,1,-3.443659,1.377463,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.109992,1765348251.044711,1765348209,1,1,-2.410561,1.377463,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.111972,1765348251.044711,1765348209,1,1,-3.443659,1.377463,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.113967,1765348251.044711,1765348209,1,1,-2.410561,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.115989,1765348251.044711,1765348209,1,1,-2.410561,1.377463,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.117972,1765348251.044711,1765348209,1,1,-2.410561,2.066195,0.323084,0.000220,0.000000,0.000000,0.500000,0
17.119970,1765348251.044711,1765348209,1,1,-3.443659,1.721829,0.323084,0.000220,0.000000,0.000000,0.500000,0
