time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,fcmd_x,fcmd_y,fs_x,fs_y
0.041888,1765339234.033339,1765339227,0.000534,0.000197,0.005529,-0.000798,0.000000,0.000000,0.000000,0.344366
0.061928,1765339234.053398,1765339227,0.000541,0.000201,0.002775,0.000682,0.000000,0.000000,0.000000,0.344366
0.081948,1765339234.073426,1765339227,0.000534,0.000212,-0.000872,0.000001,0.000000,0.000000,0.000000,0.344366
0.101970,1765339234.093457,1765339227,0.000530,0.000216,-0.000265,0.000946,0.000000,0.000000,0.000000,0.344366
0.121901,1765339234.113352,1765339227,0.000534,0.000212,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.141965,1765339234.133448,1765339227,0.000534,0.000212,0.000000,-0.000946,0.000000,0.000000,0.000000,0.344366
0.161999,1765339234.153516,1765339227,0.000534,0.000216,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.181931,1765339234.173408,1765339227,0.000534,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.201938,1765339234.193402,1765339227,0.000534,0.000220,0.000000,0.000000,0.000000,0.000000,-0.344366,0.000000
0.222028,1765339234.213520,1765339227,0.000537,0.000220,0.000946,0.000000,0.000000,0.000000,0.000000,0.344366
0.242029,1765339234.233520,1765339227,0.000534,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.262013,1765339234.253489,1765339227,0.000534,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.282013,1765339234.273488,1765339227,0.000537,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.302029,1765339234.293508,1765339227,0.000537,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.322021,1765339234.313492,1765339227,0.000534,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.341985,1765339234.333436,1765339227,0.000537,0.000220,0.000001,0.000000,0.000000,0.000000,0.000000,-0.344366
0.361995,1765339234.353449,1765339227,0.000537,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.382017,1765339234.373480,1765339227,0.000537,0.000223,0.000000,0.000946,0.000000,0.000000,0.000000,-0.344366
0.402014,1765339234.393477,1765339227,0.000537,0.000220,0.000000,-0.000872,0.000000,0.000000,0.000000,0.000000
0.421994,1765339234.413448,1765339227,0.000537,0.000220,0.000000,-0.000907,0.000000,0.000000,0.000000,0.344366
0.441997,1765339234.433447,1765339227,0.000537,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.461999,1765339234.453450,1765339227,0.000537,0.000223,0.000000,0.000003,0.000000,0.000000,0.000000,-0.344366
0.481999,1765339234.473449,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.502002,1765339234.493453,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,1.033098,0.000000
0.522002,1765339234.513452,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.542002,1765339234.533455,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.562131,1765339234.553592,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.582137,1765339234.573605,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.602193,1765339234.593686,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.622242,1765339234.613760,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.642168,1765339234.633646,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.662268,1765339234.653782,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.682297,1765339234.673809,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.702332,1765339234.693871,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.722265,1765339234.713742,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,-0.344366
0.742259,1765339234.733733,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,0.000000,0.344366
0.762238,1765339234.753700,1765339227,0.000537,0.000223,0.000000,0.000000,0.000000,0.000000,-0.688732,0.344366
