time,sys_time,session_id,pos_x,pos_y,vel_x,vel_y,internal_fx,internal_fy,user_fx,user_fy,prob_left,score_mode,target_succ,max_trials,effort
7.728861,1765337606.010528,1765337571,0.321423,0.000208,0.000000,0.000000,0.000000,50.000000,-1.721829,2.066195,0.500000,1,10,10,0.000000
7.730860,1765337606.012477,1765337571,0.321423,0.000208,0.000000,0.000000,0.000000,50.000000,-1.033098,1.377463,0.500000,1,10,10,0.000000
7.732861,1765337606.014479,1765337571,0.321423,0.000208,0.000000,0.000000,0.000000,50.000000,0.000000,1.377463,0.500000,1,10,10,0.000000
7.734859,1765337606.016473,1765337571,0.321427,0.000269,0.000935,0.015573,0.000000,50.000000,0.000000,47.866855,0.500000,1,10,10,0.000000
7.736870,1765337606.018486,1765337571,0.321430,0.000473,0.001752,0.065121,0.000000,50.000000,0.000000,49.244319,0.500000,1,10,10,0.000000
7.738860,1765337606.020476,1765337571,0.321434,0.000602,0.001992,0.082168,0.000000,50.000000,0.000000,50.621782,0.500000,1,10,10,0.000000
7.740859,1765337606.022474,1765337571,0.321438,0.000598,0.002473,0.025638,0.000000,50.000000,0.000000,54.409807,0.500000,1,10,10,0.000000
7.742866,1765337606.024485,1765337571,0.321442,0.000590,0.001929,-0.001553,0.000000,50.000000,0.000000,55.442904,0.500000,1,10,10,0.000000
7.744866,1765337606.026480,1765337571,0.321445,0.000708,0.001447,0.027285,0.000000,50.000000,0.344366,54.409807,0.500000,1,10,10,0.000000
7.746854,1765337606.028464,1765337571,0.321449,0.000863,0.001000,0.066742,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,0.000000
7.748865,1765337606.030480,1765337571,0.321449,0.000958,0.000950,0.061888,0.000000,50.000000,0.000000,50.277416,0.500000,1,10,10,0.000000
7.750859,1765337606.032470,1765337571,0.321449,0.001026,0.000265,0.041496,0.000000,50.000000,0.000000,49.244319,0.500000,1,10,10,0.000000
7.752852,1765337606.034458,1765337571,0.321445,0.001158,-0.000871,0.050422,0.000000,50.000000,0.344366,55.787270,0.500000,1,10,10,0.000000
7.754851,1765337606.036455,1765337571,0.321445,0.001344,-0.000946,0.078687,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,0.000000
7.756865,1765337606.038478,1765337571,0.321445,0.001544,-0.000006,0.074343,0.000000,50.000000,0.344366,57.509099,0.500000,1,10,10,0.000000
7.758851,1765337606.040453,1765337571,0.321445,0.001601,-0.000000,0.064749,0.000000,50.000000,0.000000,57.509099,0.500000,1,10,10,0.000000
7.760850,1765337606.042451,1765337571,0.321449,0.001752,0.000872,0.065397,0.000000,50.000000,0.000000,56.131636,0.500000,1,10,10,0.000000
7.762864,1765337606.044475,1765337571,0.321449,0.001942,0.000946,0.085185,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.764864,1765337606.046474,1765337571,0.321445,0.002127,-0.000867,0.093679,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.766863,1765337606.048472,1765337571,0.321445,0.002298,-0.000940,0.088912,0.000000,50.000000,0.000000,56.476002,0.500000,1,10,10,0.000000
7.768863,1765337606.050471,1765337571,0.321445,0.002479,-0.000946,0.088091,0.000000,50.000000,0.344366,56.476002,0.500000,1,10,10,0.000000
