time,sys_time,session_id,mode,trial,fx,fy,pos_x,pos_y,vel_x,vel_y,prob_left,preload_flag
10.646238,1765097688.585532,1765097654,1,1,-7.576049,34.780952,0.327373,0.013694,0.000000,0.028160,0.500000,1
10.648240,1765097688.585532,1765097654,1,1,-6.887317,35.469684,0.327373,0.013721,0.000000,0.027498,0.500000,1
10.650239,1765097688.585532,1765097654,1,1,-6.887317,34.092221,0.327373,0.013778,0.000000,0.027897,0.500000,1
10.652241,1765097688.585532,1765097654,1,1,-7.576049,35.469684,0.327373,0.013804,0.000000,0.028332,0.500000,1
10.654241,1765097688.585532,1765097654,1,1,-7.576049,34.780952,0.327373,0.013895,0.000000,0.029313,0.500000,1
10.656243,1765097688.585532,1765097654,1,1,-6.887317,35.125318,0.327373,0.013955,0.000000,0.030277,0.500000,1
10.658244,1765097688.585532,1765097654,1,1,-7.576049,34.436587,0.327373,0.014020,0.000000,0.030726,0.500000,1
10.660244,1765097688.585532,1765097654,1,1,-6.887317,34.780952,0.327373,0.014080,0.000000,0.031218,0.500000,1
10.662270,1765097688.585532,1765097654,1,1,-7.576049,34.436587,0.327373,0.014141,0.000000,0.030781,0.500000,1
10.664247,1765097688.585532,1765097654,1,1,-6.887317,33.747855,0.327373,0.014205,0.000000,0.031224,0.500000,1
10.666183,1765097688.585532,1765097654,1,1,-7.576049,34.780952,0.327373,0.014273,0.000000,0.032973,0.500000,1
10.668233,1765097688.585532,1765097654,1,1,-6.887317,34.092221,0.327373,0.014376,0.000000,0.033988,0.500000,1
10.670233,1765097688.585532,1765097654,1,1,-6.887317,33.747855,0.327373,0.014410,0.000000,0.034059,0.500000,1
10.672235,1765097688.585532,1765097654,1,1,-7.576049,34.780952,0.327373,0.014474,0.000000,0.033231,0.500000,1
10.674235,1765097688.585532,1765097654,1,1,-7.576049,34.436587,0.327373,0.014542,0.000000,0.032995,0.500000,1
10.676236,1765097688.585532,1765097654,1,1,-7.576049,33.403489,0.327373,0.014610,0.000000,0.033564,0.500000,1
10.678237,1765097688.585532,1765097654,1,1,-7.576049,33.747855,0.327369,0.014709,-0.000941,0.033495,0.500000,1
10.680237,1765097688.585532,1765097654,1,1,-7.576049,34.092221,0.327369,0.014743,-0.000946,0.033149,0.500000,1
10.682238,1765097688.585532,1765097654,1,1,-7.576049,33.747855,0.327369,0.014807,-0.000074,0.032693,0.500000,1
10.684239,1765097688.585532,1765097654,1,1,-7.576049,34.436587,0.327365,0.014871,-0.000873,0.032417,0.500000,1
10.686239,1765097688.585532,1765097654,1,1,-6.887317,34.780952,0.327365,0.014936,-0.001392,0.032410,0.500000,1
10.688264,1765097688.585532,1765097654,1,1,-8.264781,33.059123,0.327362,0.014996,-0.000949,0.031493,0.500000,1
10.690241,1765097688.585532,1765097654,1,1,-6.887317,33.403489,0.327358,0.015057,-0.001628,0.030547,0.500000,1
10.692243,1765097688.585532,1765097654,1,1,-7.576049,33.403489,0.327354,0.015114,-0.001665,0.029375,0.500000,1
10.694243,1765097688.585532,1765097654,1,1,-6.887317,33.403489,0.327350,0.015174,-0.002016,0.029334,0.500000,1
10.696244,1765097688.585532,1765097654,1,1,-7.576049,33.747855,0.327343,0.015231,-0.002817,0.029306,0.500000,1
10.698244,1765097688.585532,1765097654,1,1,-6.887317,33.747855,0.327335,0.015288,-0.003716,0.028391,0.500000,1
10.700246,1765097688.585532,1765097654,1,1,-6.887317,33.747855,0.327331,0.015341,-0.003780,0.027706,0.500000,1
10.702247,1765097688.585532,1765097654,1,1,-6.887317,32.714757,0.327320,0.015394,-0.004645,0.026637,0.500000,1
10.704248,1765097688.585532,1765097654,1,1,-6.887317,33.403489,0.327305,0.015443,-0.004875,0.025584,0.500000,1
